description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,inTheMoney,mini,Date
SPY Aug 20 2021 326 Put,PUT,SPY_082021P326,OPR,8.92,9.04,9.75,8.98,48,48,48X48,0,0.0,0.0,0.0,8.98,0,,1614799858296,1614978899783,0.77,29.931,-0.189,0.003,-0.065,0.704,-0.377,5,9.75,8.98,29.0,,326.0,1629489600000,166,R,1629504000000,100.0, ,,,8.57,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 327 Put,PUT,SPY_082021P327,OPR,9.07,9.19,9.01,9.13,47,47,47X47,0,0.0,0.0,0.0,9.13,0,,1614718366579,1614978899783,-0.12,29.787,-0.192,0.004,-0.065,0.712,-0.383,1,9.01,9.13,29.0,,327.0,1629489600000,166,R,1629504000000,100.0, ,,,-1.31,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 328 Put,PUT,SPY_082021P328,OPR,9.22,9.34,11.36,9.28,46,46,46X46,0,0.0,0.0,0.0,9.28,0,,1614891505707,1614978899783,2.08,29.64,-0.196,0.004,-0.065,0.719,-0.39,1,11.36,9.28,29.0,,328.0,1629489600000,166,R,1629504000000,100.0, ,,,22.41,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 329 Put,PUT,SPY_082021P329,OPR,9.37,9.49,9.46,9.43,45,45,45X45,0,9.46,9.38,0.0,9.43,3,,1614976495587,1614978899783,0.03,29.489,-0.199,0.004,-0.066,0.726,-0.396,1,9.46,9.43,29.0,,329.0,1629489600000,166,R,1629504000000,100.0, ,,,0.32,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 330 Put,PUT,SPY_082021P330,OPR,9.53,9.65,10.27,9.59,45,45,45X45,0,10.34,10.27,0.0,9.59,640,,1614970384023,1614978899784,0.68,29.348,-0.202,0.004,-0.066,0.734,-0.403,101,10.27,9.59,29.0,,330.0,1629489600000,166,R,1629504000000,100.0, ,,,7.09,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 335 Put,PUT,SPY_082021P335,OPR,10.33,10.46,10.45,10.4,41,41,41X41,0,12.03,10.45,0.0,10.4,3,,1614974408635,1614978899783,0.05,28.6,-0.22,0.004,-0.068,0.77,-0.438,11,10.45,10.395,29.0,,335.0,1629489600000,166,R,1629504000000,100.0, ,,,0.53,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 340 Put,PUT,SPY_082021P340,OPR,11.21,11.33,11.05,11.27,38,38,38X38,0,13.97,11.05,0.0,11.27,10,,1614977656453,1614978899780,-0.22,27.853,-0.239,0.004,-0.069,0.806,-0.475,23,11.05,11.27,29.0,,340.0,1629489600000,166,R,1629504000000,100.0, ,,,-1.95,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 345 Put,PUT,SPY_082021P345,OPR,12.15,12.28,12.6,12.22,35,35,35X35,0,12.6,12.6,0.0,12.22,10,,1614973696383,1614978899783,0.38,27.1,-0.259,0.005,-0.071,0.842,-0.516,48,12.6,12.215,29.0,,345.0,1629489600000,166,R,1629504000000,100.0, ,,,3.15,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 350 Put,PUT,SPY_082021P350,OPR,13.16,13.3,13.65,13.23,32,32,32X32,0,17.0,13.65,0.0,13.23,51,,1614972729755,1614978899783,0.42,26.332,-0.282,0.005,-0.072,0.877,-0.56,60,13.65,13.23,29.0,,350.0,1629489600000,166,R,1629504000000,100.0, ,,,3.17,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 355 Put,PUT,SPY_082021P355,OPR,14.27,14.41,15.56,14.34,30,30,30X30,0,17.29,15.56,0.0,14.34,16,,1614968531140,1614978899784,1.22,25.569,-0.306,0.005,-0.073,0.911,-0.608,15,15.56,14.34,29.0,,355.0,1629489600000,166,R,1629504000000,100.0, ,,,8.51,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 360 Put,PUT,SPY_082021P360,OPR,15.47,15.62,15.34,15.55,27,27,27X27,0,18.76,15.34,0.0,15.55,100,,1614977493959,1614978899783,-0.2,24.802,-0.331,0.006,-0.073,0.943,-0.659,173,15.34,15.545,29.0,,360.0,1629489600000,166,R,1629504000000,100.0, ,,,-1.32,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 365 Put,PUT,SPY_082021P365,OPR,16.79,16.95,17.35,16.87,25,25,25X25,0,18.2,17.35,0.0,16.87,7,,1614973721063,1614978899781,0.48,24.045,-0.359,0.006,-0.073,0.971,-0.715,64,17.35,16.87,29.0,,365.0,1629489600000,166,R,1629504000000,100.0, ,,,2.85,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 370 Put,PUT,SPY_082021P370,OPR,18.24,18.4,18.07,18.32,23,23,23X23,0,23.54,18.07,0.0,18.32,7,,1614976868404,1614978899783,-0.25,23.29,-0.389,0.006,-0.073,0.996,-0.774,74,18.07,18.32,29.0,,370.0,1629489600000,166,R,1629504000000,100.0, ,,,-1.36,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 375 Put,PUT,SPY_082021P375,OPR,19.83,19.99,22.2,19.91,22,22,22X22,0,25.48,22.2,0.0,19.91,22,,1614967191866,1614978899781,2.29,22.541,-0.422,0.007,-0.073,1.015,-0.839,71,22.2,19.91,29.0,,375.0,1629489600000,166,R,1629504000000,100.0, ,,,11.5,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 380 Put,PUT,SPY_082021P380,OPR,21.58,21.75,22.2,21.67,20,20,20X20,0,25.69,22.0,0.0,21.67,46,,1614974109048,1614978899781,0.54,21.808,-0.456,0.007,-0.072,1.029,-0.908,103,22.2,21.665,29.0,,380.0,1629489600000,166,R,1629504000000,100.0, ,,,2.47,0.0,0.0,False,False,False,03-07-2021
SPY Aug 20 2021 385 Put,PUT,SPY_082021P385,OPR,23.3,24.08,23.49,23.69,10,327,10X327,0,23.55,23.2,0.0,23.69,161,,1614978706078,1614978899935,-0.2,21.101,-0.493,0.007,-0.07,1.034,-0.982,81,22.12,23.609,29.0,,385.0,1629489600000,166,R,1629504000000,100.0, ,,,-0.84,0.0,0.0,False,True,False,03-07-2021
SPY Aug 20 2021 390 Put,PUT,SPY_082021P390,OPR,25.1,26.2,25.8,25.65,273,5,273X5,0,30.36,25.8,0.0,25.83,12,,1614974431160,1614978899763,-0.03,20.402,-0.532,0.007,-0.068,1.03,-1.061,162,19.43,25.739,29.0,,390.0,1629489600000,166,R,1629504000000,100.0, ,,,-0.1,-0.18,-0.68,False,True,False,03-07-2021
SPY Aug 20 2021 395 Put,PUT,SPY_082021P395,OPR,27.45,28.55,35.19,28.0,306,5,306X5,0,0.0,0.0,0.0,28.19,0,,1614883943596,1614978899740,7.0,19.734,-0.572,0.008,-0.066,1.016,-1.143,2,23.82,28.093,29.0,,395.0,1629489600000,166,R,1629504000000,100.0, ,,,24.84,-0.19,-0.66,False,True,False,03-07-2021
SPY Aug 20 2021 400 Put,PUT,SPY_082021P400,OPR,30.06,31.15,38.91,30.6,278,348,278X348,0,0.0,0.0,0.0,30.79,0,,1614884371547,1614978899800,8.12,19.11,-0.613,0.008,-0.063,0.99,-1.228,14,22.54,30.694,29.0,,400.0,1629489600000,166,R,1629504000000,100.0, ,,,26.36,-0.19,-0.61,False,True,False,03-07-2021
SPY Aug 20 2021 405 Put,PUT,SPY_082021P405,OPR,32.95,34.03,42.24,33.49,268,314,268X314,0,0.0,0.0,0.0,33.67,0,,1614884500657,1614978899741,8.57,18.549,-0.655,0.008,-0.06,0.952,-1.315,3,20.87,33.569,29.0,,405.0,1629489600000,166,R,1629504000000,100.0, ,,,25.45,-0.18,-0.53,False,True,False,03-07-2021
SPY Aug 20 2021 410 Put,PUT,SPY_082021P410,OPR,36.11,37.19,0.0,36.65,273,315,273X315,0,0.0,0.0,0.0,36.82,0,,0,1614978899723,0.0,18.053,-0.695,0.007,-0.056,0.902,-1.402,0,10.28,36.717,29.0,,410.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.17,-0.47,False,True,False,03-07-2021
SPY Aug 20 2021 415 Put,PUT,SPY_082021P415,OPR,39.09,40.96,0.0,40.03,2,1,2X1,0,0.0,0.0,0.0,40.24,0,,0,1614978899740,0.0,17.625,-0.735,0.007,-0.053,0.843,-1.487,0,8.66,40.134,29.0,,415.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.22,-0.54,False,True,False,03-07-2021
SPY Aug 20 2021 420 Put,PUT,SPY_082021P420,OPR,42.74,44.75,0.0,43.75,11,2,11X2,0,0.0,0.0,0.0,43.93,0,,0,1614978899959,0.0,17.285,-0.771,0.007,-0.049,0.777,-1.568,0,7.37,43.819,29.0,,420.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.19,-0.43,False,True,False,03-07-2021
SPY Aug 20 2021 425 Put,PUT,SPY_082021P425,OPR,46.77,48.7,0.0,47.74,6,2,6X2,0,0.0,0.0,0.0,47.85,0,,0,1614978899723,0.0,17.012,-0.804,0.006,-0.045,0.707,-1.645,0,6.37,47.734,29.0,,425.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.12,-0.25,False,True,False,03-07-2021
SPY Aug 20 2021 430 Put,PUT,SPY_082021P430,OPR,50.8,52.81,46.4,51.81,342,94,342X94,0,0.0,0.0,0.0,51.98,0,,1614626009549,1614978899740,-5.58,16.815,-0.833,0.006,-0.041,0.636,-1.716,64,0.03,51.858,29.0,,430.0,1629489600000,166,R,1629504000000,100.0, ,,,-10.74,-0.18,-0.34,False,True,False,03-07-2021
SPY Aug 20 2021 435 Put,PUT,SPY_082021P435,OPR,55.22,57.14,0.0,56.18,2,93,2X93,0,0.0,0.0,0.0,56.29,0,,0,1614978899712,0.0,16.684,-0.859,0.005,-0.038,0.567,-1.781,0,4.81,56.157,29.0,,435.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.11,-0.19,False,True,False,03-07-2021
SPY Aug 20 2021 440 Put,PUT,SPY_082021P440,OPR,59.54,61.62,0.0,60.58,313,2,313X2,0,0.0,0.0,0.0,60.73,0,,0,1614978899740,0.0,16.603,-0.881,0.004,-0.035,0.501,-1.84,0,4.21,60.595,29.0,,440.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.15,-0.25,False,True,False,03-07-2021
SPY Aug 20 2021 445 Put,PUT,SPY_082021P445,OPR,64.08,66.18,66.24,65.13,352,2,352X2,0,0.0,0.0,0.0,65.29,0,,1614369580876,1614978899739,0.95,16.568,-0.899,0.004,-0.032,0.44,-1.894,16,4.87,65.149,29.0,,445.0,1629489600000,166,R,1629504000000,100.0, ,,,1.46,-0.16,-0.24,False,True,False,03-07-2021
SPY Aug 20 2021 450 Put,PUT,SPY_082021P450,OPR,68.88,70.83,0.0,69.85,2,2,2X2,0,0.0,0.0,0.0,69.93,0,,0,1614978899663,0.0,16.567,-0.915,0.003,-0.029,0.384,-1.944,0,3.49,69.792,29.0,,450.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.08,-0.11,False,True,False,03-07-2021
SPY Aug 20 2021 455 Put,PUT,SPY_082021P455,OPR,73.59,75.54,0.0,74.57,1,2,1X2,0,0.0,0.0,0.0,74.63,0,,0,1614978899661,0.0,16.529,-0.929,0.003,-0.027,0.331,-1.99,0,3.2,74.485,29.0,,455.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.06,-0.09,False,True,False,03-07-2021
SPY Aug 20 2021 460 Put,PUT,SPY_082021P460,OPR,78.36,80.31,0.0,79.34,1,2,1X2,0,0.0,0.0,0.0,79.39,0,,0,1614978899661,0.0,16.521,-0.941,0.003,-0.025,0.284,-2.032,0,2.96,79.242,29.0,,460.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.06,-0.07,False,True,False,03-07-2021
SPY Aug 20 2021 465 Put,PUT,SPY_082021P465,OPR,83.18,85.12,0.0,84.15,2,2,2X2,0,0.0,0.0,0.0,84.21,0,,0,1614978899660,0.0,16.555,-0.95,0.002,-0.023,0.244,-2.071,0,2.78,84.055,29.0,,465.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.06,-0.07,False,True,False,03-07-2021
SPY Aug 20 2021 470 Put,PUT,SPY_082021P470,OPR,88.03,89.88,0.0,88.96,2,257,2X257,0,0.0,0.0,0.0,89.06,0,,0,1614978899660,0.0,16.616,-0.958,0.002,-0.021,0.209,-2.107,0,2.59,88.908,29.0,,470.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.11,-0.12,False,True,False,03-07-2021
SPY Aug 20 2021 475 Put,PUT,SPY_082021P475,OPR,92.92,94.79,0.0,93.86,2,257,2X257,0,0.0,0.0,0.0,93.94,0,,0,1614978899659,0.0,16.666,-0.964,0.002,-0.02,0.178,-2.141,0,2.49,93.786,29.0,,475.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.09,-0.09,False,True,False,03-07-2021
SPY Aug 20 2021 480 Put,PUT,SPY_082021P480,OPR,97.81,99.7,0.0,98.76,1,295,1X295,0,0.0,0.0,0.0,98.85,0,,0,1614978899658,0.0,16.732,-0.97,0.001,-0.019,0.152,-2.173,0,2.38,98.688,29.0,,480.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.09,-0.09,False,True,False,03-07-2021
SPY Aug 20 2021 485 Put,PUT,SPY_082021P485,OPR,102.75,104.6,0.0,103.68,2,239,2X239,0,0.0,0.0,0.0,103.78,0,,0,1614978899658,0.0,16.852,-0.974,0.001,-0.018,0.13,-2.203,0,2.31,103.616,29.0,,485.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.1,-0.1,False,True,False,03-07-2021
SPY Aug 20 2021 490 Put,PUT,SPY_082021P490,OPR,107.69,109.57,0.0,108.63,2,239,2X239,0,0.0,0.0,0.0,108.72,0,,0,1614978899347,0.0,16.949,-0.977,0.001,-0.017,0.111,-2.232,0,2.26,108.554,29.0,,490.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.09,-0.08,False,True,False,03-07-2021
SPY Aug 20 2021 495 Put,PUT,SPY_082021P495,OPR,112.64,114.52,0.0,113.58,2,95,2X95,0,0.0,0.0,0.0,113.67,0,,0,1614978899347,0.0,17.087,-0.98,0.001,-0.016,0.096,-2.26,0,2.21,113.507,29.0,,495.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.09,-0.08,False,True,False,03-07-2021
SPY Aug 20 2021 500 Put,PUT,SPY_082021P500,OPR,117.6,119.42,0.0,118.51,2,95,2X95,0,0.0,0.0,0.0,118.64,0,,0,1614978899347,0.0,17.309,-0.982,0.001,-0.016,0.085,-2.287,0,2.14,118.474,29.0,,500.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.13,-0.11,False,True,False,03-07-2021
SPY Aug 20 2021 505 Put,PUT,SPY_082021P505,OPR,122.57,124.39,0.0,123.48,2,95,2X95,0,0.0,0.0,0.0,123.61,0,,0,1614978899347,0.0,17.482,-0.984,0.001,-0.015,0.074,-2.313,0,2.11,123.443,29.0,,505.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.13,-0.11,False,True,False,03-07-2021
SPY Aug 20 2021 510 Put,PUT,SPY_082021P510,OPR,127.54,129.37,0.0,128.46,2,95,2X95,0,0.0,0.0,0.0,128.59,0,,0,1614978899347,0.0,17.692,-0.985,0.001,-0.015,0.065,-2.338,0,2.09,128.419,29.0,,510.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.13,-0.1,False,True,False,03-07-2021
SPY Aug 20 2021 515 Put,PUT,SPY_082021P515,OPR,132.51,134.35,0.0,133.43,2,95,2X95,0,0.0,0.0,0.0,133.56,0,,0,1614978899347,0.0,17.84,-0.986,0.0,-0.014,0.057,-2.364,0,2.06,133.395,29.0,,515.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.13,-0.1,False,True,False,03-07-2021
SPY Aug 20 2021 520 Put,PUT,SPY_082021P520,OPR,137.49,139.33,0.0,138.41,2,239,2X239,0,0.0,0.0,0.0,138.54,0,,0,1614978899347,0.0,17.915,-0.988,0.0,-0.014,0.048,-2.389,0,2.04,138.371,29.0,,520.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.13,-0.09,False,True,False,03-07-2021
SPY Aug 20 2021 525 Put,PUT,SPY_082021P525,OPR,142.47,144.31,0.0,143.39,2,296,2X296,0,0.0,0.0,0.0,143.53,0,,0,1614978899347,0.0,18.263,-0.988,0.0,-0.014,0.045,-2.413,0,2.02,143.362,29.0,,525.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.14,-0.1,False,True,False,03-07-2021
SPY Aug 20 2021 530 Put,PUT,SPY_082021P530,OPR,147.45,149.29,0.0,148.37,2,239,2X239,0,0.0,0.0,0.0,148.52,0,,0,1614978899347,0.0,18.596,-0.989,0.0,-0.013,0.042,-2.437,0,2.0,148.354,29.0,,530.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.15,-0.1,False,True,False,03-07-2021
SPY Aug 20 2021 535 Put,PUT,SPY_082021P535,OPR,152.43,154.28,0.0,153.36,2,296,2X296,0,0.0,0.0,0.0,153.52,0,,0,1614978899347,0.0,18.907,-0.989,0.0,-0.013,0.039,-2.461,0,1.98,153.345,29.0,,535.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.16,-0.1,False,True,False,03-07-2021
SPY Aug 20 2021 540 Put,PUT,SPY_082021P540,OPR,157.42,159.27,0.0,158.35,2,296,2X296,0,0.0,0.0,0.0,158.51,0,,0,1614978899347,0.0,19.197,-0.99,0.0,-0.013,0.036,-2.485,0,1.98,158.337,29.0,,540.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.16,-0.1,False,True,False,03-07-2021
SPY Aug 20 2021 545 Put,PUT,SPY_082021P545,OPR,162.4,164.26,0.0,163.33,2,296,2X296,0,0.0,0.0,0.0,163.5,0,,0,1614978899347,0.0,19.467,-0.99,0.0,-0.013,0.033,-2.508,0,1.96,163.329,29.0,,545.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.17,-0.1,False,True,False,03-07-2021
SPY Aug 20 2021 550 Put,PUT,SPY_082021P550,OPR,167.38,169.24,0.0,168.31,2,296,2X296,0,0.0,0.0,0.0,168.49,0,,0,1614978899347,0.0,19.736,-0.99,0.0,-0.013,0.03,-2.532,0,1.94,168.321,29.0,,550.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.18,-0.11,False,True,False,03-07-2021
SPY Aug 20 2021 555 Put,PUT,SPY_082021P555,OPR,172.36,174.23,0.0,173.3,2,296,2X296,0,0.0,0.0,0.0,173.48,0,,0,1614978899391,0.0,19.982,-0.991,0.0,-0.013,0.028,-2.556,0,1.92,173.314,29.0,,555.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.19,-0.11,False,True,False,03-07-2021
SPY Aug 20 2021 560 Put,PUT,SPY_082021P560,OPR,177.35,179.22,0.0,178.29,2,296,2X296,0,0.0,0.0,0.0,178.48,0,,0,1614978899347,0.0,20.203,-0.991,0.0,-0.013,0.025,-2.58,0,1.92,178.306,29.0,,560.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.19,-0.11,False,True,False,03-07-2021
SPY Aug 20 2021 565 Put,PUT,SPY_082021P565,OPR,182.33,184.21,0.0,183.27,2,296,2X296,0,0.0,0.0,0.0,183.47,0,,0,1614978899347,0.0,20.399,-0.992,0.0,-0.012,0.023,-2.603,0,1.9,183.298,29.0,,565.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.2,-0.11,False,True,False,03-07-2021
SPY Aug 20 2021 570 Put,PUT,SPY_082021P570,OPR,187.31,189.2,0.0,188.26,2,296,2X296,0,0.0,0.0,0.0,188.46,0,,0,1614978899391,0.0,20.559,-0.992,0.0,-0.012,0.02,-2.627,0,1.89,188.291,29.0,,570.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.21,-0.11,False,True,False,03-07-2021
SPY Aug 20 2021 575 Put,PUT,SPY_082021P575,OPR,192.3,194.19,0.0,193.25,2,296,2X296,0,0.0,0.0,0.0,193.45,0,,0,1614978899347,0.0,20.678,-0.992,0.0,-0.012,0.018,-2.65,0,1.87,193.283,29.0,,575.0,1629489600000,166,R,1629504000000,100.0, ,,,0.0,-0.21,-0.11,False,True,False,03-07-2021
SPY Sep 17 2021 115 Put,PUT,SPY_091721P115,OPR,0.29,0.35,0.36,0.32,692,508,692X508,0,0.36,0.36,0.0,0.32,3,,1614974743243,1614978899669,0.04,69.268,-0.004,0.0,-0.007,0.037,-0.011,863,0.36,0.32,29.0,,115.0,1631908800000,194,R,1631923200000,100.0, ,,,12.5,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 120 Put,PUT,SPY_091721P120,OPR,0.33,0.39,0.41,0.36,692,590,692X590,0,0.44,0.41,0.0,0.36,14,,1614967189049,1614978899669,0.05,67.927,-0.005,0.0,-0.007,0.041,-0.012,1003,0.41,0.36,29.0,,120.0,1631908800000,194,R,1631923200000,100.0, ,,,13.89,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 125 Put,PUT,SPY_091721P125,OPR,0.37,0.43,0.4,0.4,692,590,692X590,0,0.4,0.4,0.0,0.4,1,,1614976852265,1614978899669,0.0,66.549,-0.006,0.0,-0.008,0.046,-0.014,803,0.4,0.4,29.0,,125.0,1631908800000,194,R,1631923200000,100.0, ,,,0.0,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 130 Put,PUT,SPY_091721P130,OPR,0.41,0.47,0.42,0.44,691,567,691X567,0,0.0,0.0,0.0,0.44,0,,1614623930346,1614978899669,-0.02,65.151,-0.006,0.0,-0.008,0.05,-0.016,226,0.42,0.44,29.0,,130.0,1631908800000,194,R,1631923200000,100.0, ,,,-4.55,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 135 Put,PUT,SPY_091721P135,OPR,0.46,0.51,0.55,0.49,649,508,649X508,0,0.55,0.55,0.0,0.49,5,,1614954605654,1614978899653,0.06,63.833,-0.007,0.0,-0.009,0.055,-0.017,759,0.55,0.485,29.0,,135.0,1631908800000,194,R,1631923200000,100.0, ,,,13.4,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 140 Put,PUT,SPY_091721P140,OPR,0.5,0.56,0.61,0.53,691,567,691X567,0,0.65,0.61,0.0,0.53,2,,1614959075918,1614978899669,0.08,62.496,-0.008,0.0,-0.01,0.061,-0.019,576,0.61,0.53,29.0,,140.0,1631908800000,194,R,1631923200000,100.0, ,,,15.09,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 145 Put,PUT,SPY_091721P145,OPR,0.55,0.61,0.61,0.58,690,508,690X508,0,0.61,0.61,0.0,0.58,1,,1614976185020,1614978899669,0.03,61.224,-0.009,0.0,-0.01,0.066,-0.021,721,0.61,0.58,29.0,,145.0,1631908800000,194,R,1631923200000,100.0, ,,,5.17,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 150 Put,PUT,SPY_091721P150,OPR,0.6,0.67,0.67,0.64,690,738,690X738,0,0.67,0.65,0.0,0.63,16,,1614978846586,1614978899669,0.04,60.004,-0.01,0.0,-0.011,0.072,-0.023,2431,0.67,0.635,29.0,,150.0,1631908800000,194,R,1631923200000,100.0, ,,,5.51,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 155 Put,PUT,SPY_091721P155,OPR,0.67,0.73,0.71,0.7,84,508,84X508,0,0.0,0.0,0.0,0.7,0,,1614273791592,1614978899887,0.01,58.891,-0.011,0.0,-0.012,0.079,-0.026,130,0.71,0.7,29.0,,155.0,1631908800000,194,R,1631923200000,100.0, ,,,1.43,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 160 Put,PUT,SPY_091721P160,OPR,0.73,0.8,0.78,0.77,84,566,84X566,0,0.0,0.0,0.0,0.76,0,,1614187660626,1614978899887,0.01,57.745,-0.012,0.0,-0.013,0.087,-0.029,512,0.78,0.765,29.0,,160.0,1631908800000,194,R,1631923200000,100.0, ,,,1.96,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 165 Put,PUT,SPY_091721P165,OPR,0.8,0.86,1.02,0.83,84,507,84X507,0,1.02,1.02,0.0,0.83,100,,1614958789185,1614978899889,0.19,56.574,-0.013,0.0,-0.014,0.094,-0.031,174,1.02,0.83,29.0,,165.0,1631908800000,194,R,1631923200000,100.0, ,,,22.89,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 170 Put,PUT,SPY_091721P170,OPR,0.87,0.94,1.12,0.91,84,566,84X566,0,1.12,1.12,0.0,0.9,2,,1614961582493,1614978899889,0.22,55.484,-0.014,0.0,-0.015,0.102,-0.034,2051,1.12,0.905,29.0,,170.0,1631908800000,194,R,1631923200000,100.0, ,,,23.76,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 175 Put,PUT,SPY_091721P175,OPR,0.95,1.02,1.2,0.99,84,566,84X566,0,0.0,0.0,0.0,0.99,0,,1614883958909,1614978899889,0.22,54.413,-0.016,0.0,-0.016,0.111,-0.038,367,1.2,0.985,29.0,,175.0,1631908800000,194,R,1631923200000,100.0, ,,,21.83,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 180 Put,PUT,SPY_091721P180,OPR,1.04,1.1,1.3,1.07,84,534,84X534,0,1.3,1.3,0.0,1.07,4,,1614963028289,1614978899907,0.23,53.358,-0.017,0.0,-0.016,0.12,-0.041,1015,1.3,1.07,29.0,,180.0,1631908800000,194,R,1631923200000,100.0, ,,,21.5,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 185 Put,PUT,SPY_091721P185,OPR,1.12,1.19,1.4,1.16,84,533,84X533,0,0.0,0.0,0.0,1.15,0,,1613579600911,1614978899889,0.25,52.276,-0.019,0.0,-0.017,0.129,-0.045,920,1.4,1.155,29.0,,185.0,1631908800000,194,R,1631923200000,100.0, ,,,21.21,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 190 Put,PUT,SPY_091721P190,OPR,1.22,1.29,1.4,1.25,84,533,84X533,0,0.0,0.0,0.0,1.25,0,,1614350781312,1614978899889,0.14,51.282,-0.021,0.0,-0.018,0.14,-0.049,5124,1.4,1.255,29.0,,190.0,1631908800000,194,R,1631923200000,100.0, ,,,11.55,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 195 Put,PUT,SPY_091721P195,OPR,1.32,1.39,1.32,1.36,84,533,84X533,0,0.0,0.0,0.0,1.36,0,,1614612824797,1614978899889,-0.04,50.258,-0.022,0.0,-0.019,0.15,-0.054,94,1.32,1.355,29.0,,195.0,1631908800000,194,R,1631923200000,100.0, ,,,-2.58,0.0,0.0,False,False,False,03-07-2021
SPY Sep 17 2021 200 Put,PUT,SPY_091721P200,OPR,1.43,1.51,1.5,1.47,84,564,84X564,0,1.88,1.47,0.0,1.47,6,,1614978676421,1614978899889,0.03,49.302,-0.025,0.0,-0.021,0.162,-0.059,1546,1.5,1.47,29.0,,200.0,1631908800000,194,R,1631923200000,100.0, ,,,2.04,0.0,0.0,False,False,False,03-07-2021
