description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,mini,inTheMoney
SPY Mar 26 2021 411 Put (Weekly),PUT,SPY_032621P411,OPR,21.91,22.85,0.0,22.42,26,25,26X25,0,0.0,0.0,0.0,20.96,0,,0,1613682892459,0.0,13.64,-0.884,0.011,-0.067,0.239,-0.369,0,2.1,22.132,29.0,,411.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.46,6.97,False,False,True
SPY Mar 26 2021 412 Put (Weekly),PUT,SPY_032621P412,OPR,22.79,23.74,0.0,23.31,26,25,26X25,0,0.0,0.0,0.0,21.83,0,,0,1613682892459,0.0,13.555,-0.896,0.011,-0.063,0.22,-0.374,0,1.98,23.012,29.0,,412.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.48,6.76,False,False,True
SPY Mar 26 2021 412.5 Put (Weekly),PUT,SPY_032621P412.5,OPR,23.24,24.19,23.35,23.76,26,25,26X25,0,0.0,0.0,0.0,22.28,0,,1613160089357,1613682892460,1.07,13.514,-0.901,0.01,-0.062,0.211,-0.377,1,1.57,23.457,29.0,,412.5,1616788800000,36,S,1616803200000,100.0, ,,,4.82,1.48,6.65,False,False,True
SPY Mar 26 2021 413 Put (Weekly),PUT,SPY_032621P413,OPR,23.69,24.64,22.45,24.21,26,25,26X25,0,0.0,0.0,0.0,22.72,0,,1613508251902,1613682892460,-0.27,13.482,-0.906,0.01,-0.06,0.203,-0.38,1,0.17,23.907,29.0,,413.0,1616788800000,36,S,1616803200000,100.0, ,,,-1.2,1.49,6.55,False,False,True
SPY Mar 26 2021 414 Put (Weekly),PUT,SPY_032621P414,OPR,24.6,25.56,0.0,25.13,26,25,26X25,0,0.0,0.0,0.0,23.62,0,,0,1613682892461,0.0,13.431,-0.916,0.009,-0.057,0.186,-0.384,0,1.8,24.818,29.0,,414.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.51,6.39,False,False,True
SPY Mar 26 2021 415 Put (Weekly),PUT,SPY_032621P415,OPR,25.52,26.49,23.09,26.06,26,25,26X25,0,0.0,0.0,0.0,24.54,0,,1613486668063,1613682892461,-1.45,13.437,-0.924,0.008,-0.055,0.172,-0.388,2,-1.19,25.747,29.0,,415.0,1616788800000,36,S,1616803200000,100.0, ,,,-5.89,1.52,6.21,False,False,True
SPY Mar 26 2021 416 Put (Weekly),PUT,SPY_032621P416,OPR,26.46,27.42,0.0,26.99,26,25,26X25,0,0.0,0.0,0.0,25.46,0,,0,1613682892462,0.0,13.403,-0.932,0.008,-0.052,0.157,-0.393,0,1.66,26.678,29.0,,416.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.53,6.03,False,False,True
SPY Mar 26 2021 417 Put (Weekly),PUT,SPY_032621P417,OPR,27.4,28.36,0.0,27.93,26,25,26X25,0,0.0,0.0,0.0,26.4,0,,0,1613682892462,0.0,13.379,-0.94,0.007,-0.05,0.144,-0.396,0,1.6,27.617,29.0,,417.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.54,5.83,False,False,True
SPY Mar 26 2021 418 Put (Weekly),PUT,SPY_032621P418,OPR,28.35,29.31,0.0,28.89,26,25,26X25,0,0.0,0.0,0.0,27.34,0,,0,1613682892635,0.0,13.383,-0.946,0.006,-0.048,0.131,-0.4,0,1.55,28.567,29.0,,418.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.55,5.67,False,False,True
SPY Mar 26 2021 419 Put (Weekly),PUT,SPY_032621P419,OPR,29.31,30.27,0.0,29.84,21,25,21X25,0,0.0,0.0,0.0,28.29,0,,0,1613682895100,0.0,13.381,-0.951,0.006,-0.046,0.119,-0.403,0,1.51,29.522,29.0,,419.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.56,5.5,False,False,True
SPY Mar 26 2021 420 Put (Weekly),PUT,SPY_032621P420,OPR,30.27,31.24,31.95,30.81,21,25,21X25,0,31.95,31.95,0.0,29.25,40,,1613658862424,1613682895101,2.7,13.425,-0.956,0.005,-0.044,0.11,-0.406,42,2.67,30.487,29.0,,420.0,1616788800000,36,S,1616803200000,100.0, ,,,9.23,1.56,5.34,False,False,True
SPY Mar 26 2021 421 Put (Weekly),PUT,SPY_032621P421,OPR,31.24,32.21,0.0,31.78,21,25,21X25,0,0.0,0.0,0.0,30.21,0,,0,1613682895101,0.0,13.448,-0.961,0.005,-0.043,0.1,-0.408,0,1.45,31.454,29.0,,421.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.57,5.19,False,False,True
SPY Mar 26 2021 422 Put (Weekly),PUT,SPY_032621P422,OPR,32.2,33.18,0.0,32.76,26,25,26X25,0,0.0,0.0,0.0,31.18,0,,0,1613682892463,0.0,13.522,-0.964,0.004,-0.041,0.092,-0.411,0,1.41,32.429,29.0,,422.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.58,5.06,False,False,True
SPY Mar 26 2021 423 Put (Weekly),PUT,SPY_032621P423,OPR,33.18,34.16,0.0,33.73,26,25,26X25,0,0.0,0.0,0.0,32.15,0,,0,1613682892464,0.0,13.566,-0.968,0.004,-0.04,0.084,-0.413,0,1.39,33.404,29.0,,423.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.58,4.91,False,False,True
SPY Mar 26 2021 424 Put (Weekly),PUT,SPY_032621P424,OPR,34.16,35.14,0.0,34.71,26,25,26X25,0,0.0,0.0,0.0,33.13,0,,0,1613682892466,0.0,13.615,-0.971,0.004,-0.039,0.077,-0.415,0,1.37,34.382,29.0,,424.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.58,4.77,False,False,True
SPY Mar 26 2021 425 Put (Weekly),PUT,SPY_032621P425,OPR,35.14,36.12,32.43,35.69,26,25,26X25,0,0.0,0.0,0.0,34.11,0,,1613485802108,1613682892466,-1.68,13.656,-0.974,0.003,-0.038,0.07,-0.417,1,-1.85,35.362,29.0,,425.0,1616788800000,36,S,1616803200000,100.0, ,,,-4.92,1.58,4.64,False,False,True
SPY Mar 26 2021 430 Put (Weekly),PUT,SPY_032621P430,OPR,40.09,41.07,40.88,40.64,26,25,26X25,0,0.0,0.0,0.0,39.04,0,,1613572202345,1613682892467,1.84,14.309,-0.981,0.002,-0.035,0.05,-0.426,4,1.6,40.311,29.0,,430.0,1616788800000,36,S,1616803200000,100.0, ,,,4.71,1.61,4.11,False,False,True
SPY Mar 26 2021 435 Put (Weekly),PUT,SPY_032621P435,OPR,45.06,46.04,45.82,45.62,26,25,26X25,0,0.0,0.0,0.0,44.0,0,,1613572202345,1613682892467,1.82,15.006,-0.986,0.002,-0.032,0.036,-0.432,5,1.54,45.281,29.0,,435.0,1616788800000,36,S,1616803200000,100.0, ,,,4.12,1.61,3.66,False,False,True
SPY Mar 26 2021 440 Put (Weekly),PUT,SPY_032621P440,OPR,50.04,51.02,52.36,50.6,26,25,26X25,0,0.0,0.0,0.0,48.98,0,,1612970714014,1613682892467,3.38,15.689,-0.99,0.001,-0.031,0.027,-0.439,5,3.08,50.26,29.0,,440.0,1616788800000,36,S,1616803200000,100.0, ,,,6.89,1.61,3.29,False,False,True
SPY Mar 26 2021 445 Put (Weekly),PUT,SPY_032621P445,OPR,55.03,56.01,0.0,55.59,26,25,26X25,0,0.0,0.0,0.0,53.97,0,,0,1613682892469,0.0,16.534,-0.991,0.001,-0.03,0.022,-0.444,0,1.24,55.25,29.0,,445.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.62,2.99,False,False,True
SPY Mar 26 2021 450 Put (Weekly),PUT,SPY_032621P450,OPR,60.02,61.0,0.0,60.58,16,15,16X15,0,0.0,0.0,0.0,58.96,0,,0,1613682892389,0.0,17.212,-0.993,0.001,-0.029,0.016,-0.45,0,1.23,60.239,29.0,,450.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.61,2.73,False,False,True
SPY Mar 26 2021 455 Put (Weekly),PUT,SPY_032621P455,OPR,65.01,65.99,0.0,65.57,16,15,16X15,0,0.0,0.0,0.0,63.96,0,,0,1613682892389,0.0,17.652,-0.994,0.0,-0.028,0.012,-0.456,0,1.22,65.229,29.0,,455.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.61,2.51,False,False,True
SPY Mar 26 2021 460 Put (Weekly),PUT,SPY_032621P460,OPR,70.01,70.99,0.0,70.56,16,15,16X15,0,0.0,0.0,0.0,68.95,0,,0,1613682892389,0.0,17.656,-0.996,0.0,-0.027,0.007,-0.461,0,1.22,70.219,29.0,,460.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.6,2.33,False,False,True
SPY Mar 26 2021 465 Put (Weekly),PUT,SPY_032621P465,OPR,75.0,75.98,0.0,75.55,16,15,16X15,0,0.0,0.0,0.0,73.95,0,,0,1613682892389,0.0,17.647,-0.997,0.0,-0.026,0.004,-0.467,0,1.21,75.213,29.0,,465.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.6,2.17,False,False,True
SPY Mar 26 2021 470 Put (Weekly),PUT,SPY_032621P470,OPR,80.0,80.98,0.0,80.55,16,15,16X15,0,0.0,0.0,0.0,78.94,0,,0,1613682892389,0.0,17.672,-0.997,0.0,-0.026,0.002,-0.472,0,1.21,80.21,29.0,,470.0,1616788800000,36,S,1616803200000,100.0, ,,,0.0,1.61,2.04,False,False,True
SPY Mar 31 2021 190 Put (Quarterly),PUT,SPY_033121P190,OPR,0.05,0.06,0.06,0.0,4148,5172,4148X5172,0,0.07,0.06,0.0,0.0,4,,1613670714301,1613682899112,0.06,59.876,0.0,0.0,0.0,0.001,0.0,3014,0.06,0.003,29.0,,190.0,1617220800000,41,Q,1617235200000,100.0, ,,,2757.14,0.0,23.81,False,False,False
SPY Mar 31 2021 195 Put (Quarterly),PUT,SPY_033121P195,OPR,0.05,0.06,0.07,0.0,5095,2,5095X2,0,0.0,0.0,0.0,0.0,0,,1613494341369,1613682899112,0.07,59.891,0.0,0.0,-0.001,0.001,0.0,337,0.07,0.004,29.0,,195.0,1617220800000,41,Q,1617235200000,100.0, ,,,1844.44,0.0,22.22,False,False,False
SPY Mar 31 2021 200 Put (Quarterly),PUT,SPY_033121P200,OPR,0.06,0.07,0.08,0.01,4014,2324,4014X2324,0,0.0,0.0,0.0,0.01,0,,1613593273961,1613682899112,0.07,59.88,0.0,0.0,-0.001,0.002,0.0,2118,0.08,0.007,29.0,,200.0,1617220800000,41,Q,1617235200000,100.0, ,,,1233.33,0.0,20.0,False,False,False
SPY Mar 31 2021 205 Put (Quarterly),PUT,SPY_033121P205,OPR,0.07,0.08,0.09,0.01,2248,6316,2248X6316,0,0.09,0.09,0.0,0.01,250,,1613666460460,1613682899111,0.08,59.917,-0.001,0.0,-0.002,0.002,0.0,2080,0.09,0.012,29.0,,205.0,1617220800000,41,Q,1617235200000,100.0, ,,,827.84,0.0,19.59,False,False,False
SPY Mar 31 2021 210 Put (Quarterly),PUT,SPY_033121P210,OPR,0.07,0.09,0.09,0.02,8130,7555,8130X7555,0,0.1,0.09,0.0,0.02,15,,1613666985393,1613682899111,0.07,59.917,-0.001,0.0,-0.003,0.004,0.0,669,0.09,0.018,29.0,,210.0,1617220800000,41,Q,1617235200000,100.0, ,,,488.24,0.0,18.3,False,False,False
SPY Mar 31 2021 215 Put (Quarterly),PUT,SPY_033121P215,OPR,0.08,0.1,0.09,0.03,5893,7987,5893X7987,0,0.0,0.0,0.0,0.02,0,,1613595746550,1613682899112,0.07,59.897,-0.001,0.0,-0.004,0.005,-0.001,39075,0.09,0.027,29.0,,215.0,1617220800000,41,Q,1617235200000,100.0, ,,,282.98,0.0,17.02,False,False,False
SPY Mar 31 2021 220 Put (Quarterly),PUT,SPY_033121P220,OPR,0.09,0.11,0.15,0.04,7645,7542,7645X7542,0,0.0,0.0,0.0,0.04,0,,1613063550229,1613682899110,0.11,59.9,-0.002,0.0,-0.005,0.007,-0.001,1454,0.15,0.041,29.0,,220.0,1617220800000,41,Q,1617235200000,100.0, ,,,323.73,0.01,16.1,False,False,False
SPY Mar 31 2021 221 Put (Quarterly),PUT,SPY_033121P221,OPR,0.09,0.11,0.12,0.04,8408,3663,8408X3663,0,0.0,0.0,0.0,0.04,0,,1613487661037,1613682899110,0.08,59.91,-0.002,0.0,-0.006,0.008,-0.001,34,0.12,0.044,29.0,,221.0,1617220800000,41,Q,1617235200000,100.0, ,,,213.32,0.01,16.19,False,False,False
SPY Mar 31 2021 222 Put (Quarterly),PUT,SPY_033121P222,OPR,0.1,0.11,0.12,0.05,2563,3120,2563X3120,0,0.0,0.0,0.0,0.04,0,,1613490169419,1613682899110,0.08,59.902,-0.002,0.0,-0.006,0.008,-0.001,412,0.12,0.048,29.0,,222.0,1617220800000,41,Q,1617235200000,100.0, ,,,189.86,0.01,15.94,False,False,False
SPY Mar 31 2021 223 Put (Quarterly),PUT,SPY_033121P223,OPR,0.1,0.11,0.12,0.05,4095,1685,4095X1685,0,0.0,0.0,0.0,0.04,0,,1613487130130,1613682899674,0.08,59.902,-0.002,0.0,-0.006,0.009,-0.001,293,0.12,0.052,29.0,,223.0,1617220800000,41,Q,1617235200000,100.0, ,,,167.86,0.01,15.63,False,False,False
SPY Mar 31 2021 224 Put (Quarterly),PUT,SPY_033121P224,OPR,0.1,0.12,0.13,0.06,4567,8305,4567X8305,0,0.14,0.13,0.0,0.05,3,,1613662678265,1613682899109,0.08,59.906,-0.002,0.0,-0.007,0.009,-0.001,63,0.13,0.056,29.0,,224.0,1617220800000,41,Q,1617235200000,100.0, ,,,168.6,0.01,15.5,False,False,False
SPY Mar 31 2021 225 Put (Quarterly),PUT,SPY_033121P225,OPR,0.1,0.12,0.13,0.06,7587,5997,7587X5997,0,0.13,0.13,0.0,0.05,4,,1613660240437,1613682899275,0.08,59.902,-0.002,0.0,-0.007,0.01,-0.001,1091,0.13,0.06,29.0,,225.0,1617220800000,41,Q,1617235200000,100.0, ,,,149.04,0.01,15.33,False,False,False
SPY Mar 31 2021 226 Put (Quarterly),PUT,SPY_033121P226,OPR,0.11,0.12,0.13,0.06,2173,3524,2173X3524,0,0.0,0.0,0.0,0.06,0,,1613490164035,1613682899110,0.07,59.909,-0.003,0.0,-0.008,0.011,-0.001,129,0.13,0.065,29.0,,226.0,1617220800000,41,Q,1617235200000,100.0, ,,,130.91,0.01,15.28,False,False,False
SPY Mar 31 2021 227 Put (Quarterly),PUT,SPY_033121P227,OPR,0.11,0.12,0.15,0.07,3769,1934,3769X1934,0,0.0,0.0,0.0,0.06,0,,1613494321734,1613682899112,0.09,59.907,-0.003,0.0,-0.008,0.011,-0.001,266,0.15,0.07,29.0,,227.0,1617220800000,41,Q,1617235200000,100.0, ,,,147.52,0.01,15.18,False,False,False
SPY Mar 31 2021 228 Put (Quarterly),PUT,SPY_033121P228,OPR,0.11,0.13,0.14,0.07,3514,8330,3514X8330,0,0.0,0.0,0.0,0.07,0,,1613488222262,1613682899110,0.07,59.886,-0.003,0.0,-0.009,0.012,-0.001,1214,0.14,0.075,29.0,,228.0,1617220800000,41,Q,1617235200000,100.0, ,,,114.4,0.01,14.55,False,False,False
SPY Mar 31 2021 229 Put (Quarterly),PUT,SPY_033121P229,OPR,0.11,0.13,0.27,0.08,7444,6353,7444X6353,0,0.0,0.0,0.0,0.07,0,,1612381725619,1613682899274,0.2,59.841,-0.003,0.0,-0.009,0.013,-0.001,42,0.27,0.08,29.0,,229.0,1617220800000,41,Q,1617235200000,100.0, ,,,284.62,0.01,13.68,False,False,False
SPY Mar 31 2021 230 Put (Quarterly),PUT,SPY_033121P230,OPR,0.12,0.13,0.14,0.08,2134,3048,2134X3048,0,0.17,0.14,0.0,0.08,5,,1613668749477,1613682899111,0.06,59.774,-0.003,0.0,-0.01,0.013,-0.002,1289,0.14,0.085,29.0,,230.0,1617220800000,41,Q,1617235200000,100.0, ,,,85.43,0.01,12.32,False,False,False
SPY Mar 31 2021 231 Put (Quarterly),PUT,SPY_033121P231,OPR,0.12,0.13,0.14,0.09,3906,477,3906X477,0,0.0,0.0,0.0,0.08,0,,1613163859679,1613682899110,0.06,59.688,-0.004,0.0,-0.01,0.014,-0.002,422,0.14,0.09,29.0,,231.0,1617220800000,41,Q,1617235200000,100.0, ,,,72.63,0.01,10.73,False,False,False
SPY Mar 31 2021 232 Put (Quarterly),PUT,SPY_033121P232,OPR,0.12,0.14,0.29,0.09,4393,7903,4393X7903,0,0.0,0.0,0.0,0.09,0,,1612381712315,1613682899110,0.2,59.584,-0.004,0.0,-0.01,0.015,-0.002,540,0.29,0.095,29.0,,232.0,1617220800000,41,Q,1617235200000,100.0, ,,,234.49,0.01,9.34,False,False,False
SPY Mar 31 2021 233 Put (Quarterly),PUT,SPY_033121P233,OPR,0.12,0.14,0.15,0.1,8071,3724,8071X3724,0,0.0,0.0,0.0,0.09,0,,1613586795738,1613682899109,0.06,59.464,-0.004,0.0,-0.011,0.015,-0.002,91,0.15,0.1,29.0,,233.0,1617220800000,41,Q,1617235200000,100.0, ,,,62.51,0.01,8.13,False,False,False
SPY Mar 31 2021 234 Put (Quarterly),PUT,SPY_033121P234,OPR,0.13,0.14,1.01,0.1,2738,2102,2738X2102,0,0.0,0.0,0.0,0.1,0,,1611944429132,1613682899110,0.91,59.33,-0.004,0.0,-0.011,0.016,-0.002,510,1.01,0.105,29.0,,234.0,1617220800000,41,Q,1617235200000,100.0, ,,,931.66,0.01,7.05,False,False,False
SPY Mar 31 2021 235 Put (Quarterly),PUT,SPY_033121P235,OPR,0.13,0.15,0.15,0.11,3861,8484,3861X8484,0,0.0,0.0,0.0,0.1,0,,1613154776144,1613682899110,0.05,59.189,-0.004,0.0,-0.012,0.017,-0.002,908,0.15,0.11,29.0,,235.0,1617220800000,41,Q,1617235200000,100.0, ,,,44.79,0.01,6.08,False,False,False
SPY Mar 31 2021 236 Put (Quarterly),PUT,SPY_033121P236,OPR,0.13,0.15,0.7,0.11,6108,5883,6108X5883,0,0.0,0.0,0.0,0.11,0,,1612190799582,1613682899275,0.59,59.029,-0.004,0.0,-0.012,0.017,-0.002,100,0.7,0.115,29.0,,236.0,1617220800000,41,Q,1617235200000,100.0, ,,,541.03,0.01,5.22,False,False,False
SPY Mar 31 2021 237 Put (Quarterly),PUT,SPY_033121P237,OPR,0.14,0.15,0.61,0.12,2044,2883,2044X2883,0,0.0,0.0,0.0,0.11,0,,1611856073886,1613682899110,0.5,58.858,-0.005,0.0,-0.013,0.018,-0.002,180,0.61,0.12,29.0,,237.0,1617220800000,41,Q,1617235200000,100.0, ,,,431.36,0.01,4.44,False,False,False
SPY Mar 31 2021 238 Put (Quarterly),PUT,SPY_033121P238,OPR,0.14,0.15,0.18,0.12,3718,236,3718X236,0,0.0,0.0,0.0,0.12,0,,1613141184903,1613682899110,0.06,58.677,-0.005,0.0,-0.013,0.018,-0.002,840,0.18,0.125,29.0,,238.0,1617220800000,41,Q,1617235200000,100.0, ,,,49.5,0.0,3.74,False,False,False
SPY Mar 31 2021 239 Put (Quarterly),PUT,SPY_033121P239,OPR,0.14,0.16,0.17,0.13,3700,7158,3700X7158,0,0.0,0.0,0.0,0.13,0,,1613590841462,1613682899109,0.04,58.486,-0.005,0.0,-0.014,0.019,-0.002,83,0.17,0.13,29.0,,239.0,1617220800000,41,Q,1617235200000,100.0, ,,,34.92,0.0,3.1,False,False,False
SPY Mar 31 2021 240 Put (Quarterly),PUT,SPY_033121P240,OPR,0.15,0.16,0.19,0.13,1546,2669,1546X2669,0,0.19,0.19,0.0,0.13,30,,1613659328494,1613682899109,0.06,58.286,-0.005,0.0,-0.014,0.02,-0.002,1539,0.19,0.135,29.0,,240.0,1617220800000,41,Q,1617235200000,100.0, ,,,44.38,0.0,2.51,False,False,False
SPY Mar 31 2021 241 Put (Quarterly),PUT,SPY_033121P241,OPR,0.15,0.16,0.17,0.14,3387,236,3387X236,0,0.0,0.0,0.0,0.14,0,,1613594748525,1613682899109,0.03,58.078,-0.005,0.0,-0.014,0.02,-0.003,397,0.17,0.14,29.0,,241.0,1617220800000,41,Q,1617235200000,100.0, ,,,23.91,0.0,1.97,False,False,False
SPY Mar 31 2021 242 Put (Quarterly),PUT,SPY_033121P242,OPR,0.15,0.17,0.5,0.14,3640,6755,3640X6755,0,0.0,0.0,0.0,0.14,0,,1612276613112,1613682899274,0.36,57.862,-0.006,0.0,-0.015,0.021,-0.003,496,0.5,0.145,29.0,,242.0,1617220800000,41,Q,1617235200000,100.0, ,,,250.14,0.0,1.47,False,False,False
SPY Mar 31 2021 243 Put (Quarterly),PUT,SPY_033121P243,OPR,0.16,0.17,0.18,0.15,1851,2628,1851X2628,0,0.0,0.0,0.0,0.15,0,,1613486901861,1613682899110,0.03,57.639,-0.006,0.0,-0.015,0.022,-0.003,2672,0.18,0.15,29.0,,243.0,1617220800000,41,Q,1617235200000,100.0, ,,,21.29,0.0,1.01,False,False,False
SPY Mar 31 2021 244 Put (Quarterly),PUT,SPY_033121P244,OPR,0.16,0.17,0.38,0.15,3471,236,3471X236,0,0.0,0.0,0.0,0.15,0,,1612385839999,1613682899111,0.23,57.409,-0.006,0.0,-0.016,0.022,-0.003,311,0.38,0.155,29.0,,244.0,1617220800000,41,Q,1617235200000,100.0, ,,,146.75,0.0,0.58,False,False,False
SPY Mar 31 2021 245 Put (Quarterly),PUT,SPY_033121P245,OPR,0.16,0.18,0.2,0.16,3575,6597,3575X6597,0,0.0,0.0,0.0,0.16,0,,1613585807144,1613682899274,0.04,57.172,-0.006,0.0,-0.016,0.023,-0.003,1572,0.2,0.16,29.0,,245.0,1617220800000,41,Q,1617235200000,100.0, ,,,25.23,0.0,0.13,False,False,False
SPY Mar 31 2021 246 Put (Quarterly),PUT,SPY_033121P246,OPR,0.17,0.18,0.23,0.16,2257,2197,2257X2197,0,0.0,0.0,0.0,0.17,0,,1612900730861,1613682899109,0.06,56.93,-0.006,0.0,-0.016,0.024,-0.003,637,0.23,0.165,29.0,,246.0,1617220800000,41,Q,1617235200000,100.0, ,,,39.14,0.0,-0.24,False,False,False
SPY Mar 31 2021 247 Put (Quarterly),PUT,SPY_033121P247,OPR,0.17,0.18,0.23,0.17,3104,236,3104X236,0,0.0,0.0,0.0,0.17,0,,1613058906460,1613682899109,0.06,56.682,-0.007,0.0,-0.017,0.024,-0.003,215,0.23,0.17,29.0,,247.0,1617220800000,41,Q,1617235200000,100.0, ,,,34.58,0.0,-0.59,False,False,False
SPY Mar 31 2021 248 Put (Quarterly),PUT,SPY_033121P248,OPR,0.17,0.19,0.27,0.17,3573,5524,3573X5524,0,0.0,0.0,0.0,0.18,0,,1612882674189,1613682899274,0.09,56.428,-0.007,0.0,-0.017,0.025,-0.003,471,0.27,0.175,29.0,,248.0,1617220800000,41,Q,1617235200000,100.0, ,,,52.97,0.0,-0.91,False,False,False
SPY Mar 31 2021 249 Put (Quarterly),PUT,SPY_033121P249,OPR,0.18,0.19,0.86,0.18,2520,1924,2520X1924,0,0.0,0.0,0.0,0.18,0,,1612190439969,1613682899110,0.68,56.17,-0.007,0.0,-0.017,0.026,-0.003,62,0.86,0.18,29.0,,249.0,1617220800000,41,Q,1617235200000,100.0, ,,,372.27,0.0,-1.21,False,False,False
SPY Mar 31 2021 250 Put (Quarterly),PUT,SPY_033121P250,OPR,0.18,0.2,0.22,0.18,3471,7018,3471X7018,0,0.22,0.22,0.0,0.19,10,,1613669712271,1613682899274,0.03,55.906,-0.007,0.0,-0.018,0.026,-0.003,4839,0.22,0.185,29.0,,250.0,1617220800000,41,Q,1617235200000,100.0, ,,,17.21,0.0,-1.49,False,False,False
SPY Mar 31 2021 251 Put (Quarterly),PUT,SPY_033121P251,OPR,0.19,0.2,0.6,0.19,1889,4114,1889X4114,0,0.0,0.0,0.0,0.19,0,,1612299387963,1613682899274,0.41,55.639,-0.007,0.0,-0.018,0.027,-0.004,376,0.6,0.19,29.0,,251.0,1617220800000,41,Q,1617235200000,100.0, ,,,210.4,0.0,-1.76,False,False,False
SPY Mar 31 2021 252 Put (Quarterly),PUT,SPY_033121P252,OPR,0.19,0.2,0.23,0.19,3487,236,3487X236,0,0.23,0.23,0.0,0.2,4,,1613663778420,1613682899274,0.03,55.366,-0.008,0.0,-0.019,0.028,-0.004,221,0.23,0.195,29.0,,252.0,1617220800000,41,Q,1617235200000,100.0, ,,,15.64,0.0,-2.01,False,False,False
SPY Mar 31 2021 253 Put (Quarterly),PUT,SPY_033121P253,OPR,0.19,0.21,0.31,0.2,3506,5104,3506X5104,0,0.0,0.0,0.0,0.2,0,,1612971510355,1613682899274,0.11,55.09,-0.008,0.0,-0.019,0.028,-0.004,1301,0.31,0.2,29.0,,253.0,1617220800000,41,Q,1617235200000,100.0, ,,,51.59,0.0,-2.25,False,False,False
SPY Mar 31 2021 254 Put (Quarterly),PUT,SPY_033121P254,OPR,0.2,0.21,0.64,0.21,2822,236,2822X236,0,0.0,0.0,0.0,0.21,0,,1612299712511,1613682899110,0.43,54.814,-0.008,0.0,-0.019,0.029,-0.004,933,0.64,0.205,29.0,,254.0,1617220800000,41,Q,1617235200000,100.0, ,,,204.62,-0.01,-2.43,False,False,False
SPY Mar 31 2021 255 Put (Quarterly),PUT,SPY_033121P255,OPR,0.2,0.22,0.24,0.21,3365,5914,3365X5914,0,0.0,0.0,0.0,0.22,0,,1613160746286,1613682899274,0.02,54.53,-0.008,0.0,-0.02,0.03,-0.004,959,0.24,0.21,29.0,,255.0,1617220800000,41,Q,1617235200000,100.0, ,,,11.27,-0.01,-2.64,False,False,False
SPY Mar 31 2021 256 Put (Quarterly),PUT,SPY_033121P256,OPR,0.21,0.22,0.24,0.22,2628,1873,2628X1873,0,0.0,0.0,0.0,0.22,0,,1613488495267,1613682899109,0.02,54.242,-0.009,0.0,-0.02,0.031,-0.004,166,0.24,0.215,29.0,,256.0,1617220800000,41,Q,1617235200000,100.0, ,,,8.4,-0.01,-2.89,False,False,False
SPY Mar 31 2021 257 Put (Quarterly),PUT,SPY_033121P257,OPR,0.21,0.23,0.25,0.22,3318,6630,3318X6630,0,0.0,0.0,0.0,0.23,0,,1613589584327,1613682899274,0.02,53.952,-0.009,0.0,-0.02,0.031,-0.004,309,0.25,0.22,29.0,,257.0,1617220800000,41,Q,1617235200000,100.0, ,,,10.13,-0.01,-3.08,False,False,False
SPY Mar 31 2021 258 Put (Quarterly),PUT,SPY_033121P258,OPR,0.22,0.23,0.32,0.23,2383,2102,2383X2102,0,0.0,0.0,0.0,0.23,0,,1612889008698,1613682899109,0.09,53.658,-0.009,0.0,-0.021,0.032,-0.004,679,0.32,0.225,29.0,,258.0,1617220800000,41,Q,1617235200000,100.0, ,,,37.58,-0.01,-3.27,False,False,False
SPY Mar 31 2021 259 Put (Quarterly),PUT,SPY_033121P259,OPR,0.22,0.24,0.27,0.23,3087,6275,3087X6275,0,0.0,0.0,0.0,0.24,0,,1613496048904,1613682899274,0.03,53.361,-0.009,0.0,-0.021,0.033,-0.004,415,0.27,0.23,29.0,,259.0,1617220800000,41,Q,1617235200000,100.0, ,,,13.35,-0.01,-3.44,False,False,False
