description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,mini,inTheMoney
SPY Feb 19 2021 327 Call,CALL,SPY_021921C327,OPR,63.4,64.01,62.14,63.69,200,200,200X200,0,62.14,62.14,0.0,65.25,1,,1613664858505,1613682892282,-3.11,65.205,1.0,0.0,0.0,0.0,0.0,1144,-1.58,63.72,29.0,,327.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.76,-1.56,-2.39,False,False,True
SPY Feb 19 2021 328 Call,CALL,SPY_021921C328,OPR,62.4,63.01,63.23,62.69,200,200,200X200,0,63.23,62.32,0.0,64.25,8,,1613678787060,1613682892267,-1.01,64.144,1.0,0.0,0.0,0.0,0.0,833,0.51,62.72,29.0,,328.0,1613768400000,1,R,1613782800000,100.0, ,,,-1.58,-1.56,-2.43,False,False,True
SPY Feb 19 2021 329 Call,CALL,SPY_021921C329,OPR,61.4,62.01,59.81,61.69,200,200,200X200,0,59.81,59.81,0.0,63.24,3,,1613661041787,1613682892299,-3.43,63.08,1.0,0.0,0.0,0.0,0.0,1167,-1.91,61.72,29.0,,329.0,1613768400000,1,R,1613782800000,100.0, ,,,-5.43,-1.56,-2.47,False,False,True
SPY Feb 19 2021 330 Call,CALL,SPY_021921C330,OPR,60.4,61.01,61.34,60.69,200,200,200X200,0,61.4,58.19,0.0,62.24,25,,1613680323302,1613682892370,-0.9,62.006,1.0,0.0,0.0,0.0,0.0,1072,0.62,60.72,29.0,,330.0,1613768400000,1,R,1613782800000,100.0, ,,,-1.45,-1.56,-2.51,False,False,True
SPY Feb 19 2021 331 Call,CALL,SPY_021921C331,OPR,59.4,60.01,59.85,59.69,200,200,200X200,0,60.22,59.31,0.0,61.24,16,,1613681516834,1613682892315,-1.39,60.959,1.0,0.0,0.0,0.0,0.0,1408,0.13,59.72,29.0,,331.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.28,-1.56,-2.55,False,False,True
SPY Feb 19 2021 332 Call,CALL,SPY_021921C332,OPR,58.42,58.93,59.27,58.69,10,10,10X10,0,59.31,56.55,0.0,60.24,14,,1613680222203,1613682899951,-0.98,59.903,1.0,0.0,0.0,0.0,0.0,926,0.55,58.72,29.0,,332.0,1613768400000,1,R,1613782800000,100.0, ,,,-1.62,-1.56,-2.59,False,False,True
SPY Feb 19 2021 333 Call,CALL,SPY_021921C333,OPR,57.5,57.87,56.58,57.69,200,200,200X200,0,56.58,56.58,0.0,59.24,3,,1613672281921,1613682899898,-2.66,58.838,1.0,0.0,0.0,0.0,0.0,451,-1.14,57.72,29.0,,333.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.5,-1.56,-2.63,False,False,True
SPY Feb 19 2021 334 Call,CALL,SPY_021921C334,OPR,56.46,56.94,57.16,56.69,10,10,10X10,0,57.45,54.58,0.0,58.24,5,,1613680894711,1613682899924,-1.09,57.805,1.0,0.0,0.0,0.0,0.0,4205,0.44,56.72,29.0,,334.0,1613768400000,1,R,1613782800000,100.0, ,,,-1.86,-1.56,-2.68,False,False,True
SPY Feb 19 2021 335 Call,CALL,SPY_021921C335,OPR,55.45,55.92,55.75,55.69,10,10,10X10,0,56.41,54.06,0.0,57.24,26,,1613681815165,1613682899951,-1.5,56.751,1.0,0.0,0.0,0.0,0.0,2637,0.03,55.72,29.0,,335.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.61,-1.56,-2.72,False,False,True
SPY Feb 19 2021 336 Call,CALL,SPY_021921C336,OPR,54.46,54.92,55.37,54.69,10,10,10X10,0,55.37,52.53,0.0,56.24,12,,1613680222203,1613682899924,-0.87,55.705,1.0,0.0,0.0,0.0,0.0,1069,0.65,54.72,29.0,,336.0,1613768400000,1,R,1613782800000,100.0, ,,,-1.56,-1.56,-2.77,False,False,True
SPY Feb 19 2021 337 Call,CALL,SPY_021921C337,OPR,53.4,53.88,53.72,53.69,10,10,10X10,0,54.11,53.72,0.0,55.24,9,,1613682301220,1613682899976,-1.52,54.633,1.0,0.0,0.0,0.0,0.0,949,0.0,53.72,29.0,,337.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.76,-1.56,-2.82,False,False,True
SPY Feb 19 2021 338 Call,CALL,SPY_021921C338,OPR,52.5,52.85,49.96,52.69,10,10,10X10,0,50.78,49.96,0.0,54.24,2,,1613662329647,1613682899924,-4.28,53.623,1.0,0.0,0.0,0.0,0.0,1412,-2.76,52.72,29.0,,338.0,1613768400000,1,R,1613782800000,100.0, ,,,-7.9,-1.56,-2.87,False,False,True
SPY Feb 19 2021 339 Call,CALL,SPY_021921C339,OPR,51.48,52.0,51.72,51.69,200,200,200X200,0,52.44,50.54,0.0,53.24,16,,1613682301220,1613682898958,-1.52,52.572,1.0,0.0,0.0,0.0,0.0,1134,0.0,51.72,29.0,,339.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.86,-1.56,-2.93,False,False,True
SPY Feb 19 2021 340 Call,CALL,SPY_021921C340,OPR,50.41,50.94,50.72,50.69,10,10,10X10,0,51.23,48.04,0.0,52.24,79,,1613681851556,1613682899920,-1.52,51.538,1.0,0.0,0.0,0.0,0.0,2839,0.0,50.72,29.0,,340.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.92,-1.56,-2.98,False,False,True
SPY Feb 19 2021 341 Call,CALL,SPY_021921C341,OPR,49.4,49.98,49.94,49.69,200,10,200X10,0,49.94,49.94,0.0,51.24,10,,1613677277055,1613682899946,-1.3,50.514,1.0,0.0,0.0,0.0,0.0,1682,0.22,49.72,29.0,,341.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.55,-1.56,-3.04,False,False,True
SPY Feb 19 2021 342 Call,CALL,SPY_021921C342,OPR,48.5,48.85,46.66,48.69,200,200,200X200,0,46.66,46.66,0.0,50.24,1,,1613660965495,1613682899897,-3.59,49.466,1.0,0.0,0.0,0.0,0.0,2515,-2.06,48.72,29.0,,342.0,1613768400000,1,R,1613782800000,100.0, ,,,-7.14,-1.56,-3.1,False,False,True
SPY Feb 19 2021 343 Call,CALL,SPY_021921C343,OPR,47.45,47.99,46.0,47.69,200,200,200X200,0,46.53,45.62,0.0,49.24,12,,1613664510225,1613682899897,-3.24,48.445,1.0,0.0,0.0,0.0,0.0,42039,-1.72,47.72,29.0,,343.0,1613768400000,1,R,1613782800000,100.0, ,,,-6.59,-1.56,-3.17,False,False,True
SPY Feb 19 2021 344 Call,CALL,SPY_021921C344,OPR,46.41,46.93,47.06,46.69,10,10,10X10,0,47.06,47.05,0.0,48.24,16,,1613678509201,1613682899924,-1.18,47.405,1.0,0.0,0.0,0.0,0.0,1675,0.34,46.72,29.0,,344.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.46,-1.56,-3.23,False,False,True
SPY Feb 19 2021 345 Call,CALL,SPY_021921C345,OPR,45.4,45.87,45.93,45.69,200,200,200X200,0,46.28,42.95,0.0,47.24,174,,1613681462674,1613682899882,-1.32,46.384,1.0,0.0,0.0,0.0,0.0,1824,0.21,45.72,29.0,,345.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.78,-1.56,-3.3,False,False,True
SPY Feb 19 2021 346 Call,CALL,SPY_021921C346,OPR,44.46,44.94,43.1,44.69,10,10,10X10,0,43.12,43.1,0.0,46.24,5,,1613671670607,1613682899924,-3.14,45.359,1.0,0.0,0.0,0.0,0.0,3529,-1.62,44.72,29.0,,346.0,1613768400000,1,R,1613782800000,100.0, ,,,-6.8,-1.56,-3.37,False,False,True
SPY Feb 19 2021 347 Call,CALL,SPY_021921C347,OPR,43.41,44.01,42.16,43.69,200,200,200X200,0,42.16,42.16,0.0,45.24,10,,1613663904878,1613682899883,-3.09,44.341,1.0,0.0,0.0,0.0,0.0,1799,-1.56,43.72,29.0,,347.0,1613768400000,1,R,1613782800000,100.0, ,,,-6.82,-1.56,-3.45,False,False,True
SPY Feb 19 2021 348 Call,CALL,SPY_021921C348,OPR,42.48,42.84,42.76,42.69,10,10,10X10,0,42.76,41.0,0.0,44.24,78,,1613681951075,1613682899976,-1.49,43.318,1.0,0.0,0.0,0.0,0.0,1584,0.04,42.72,29.0,,348.0,1613768400000,1,R,1613782800000,100.0, ,,,-3.36,-1.56,-3.52,False,False,True
SPY Feb 19 2021 349 Call,CALL,SPY_021921C349,OPR,41.52,41.95,42.01,41.69,200,200,200X200,0,42.01,41.51,0.0,43.24,22,,1613681456220,1613682899898,-1.24,42.3,1.0,0.0,0.0,0.0,0.0,2674,0.29,41.72,29.0,,349.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.86,-1.56,-3.61,False,False,True
SPY Feb 19 2021 350 Call,CALL,SPY_021921C350,OPR,40.43,40.92,40.78,40.69,10,10,10X10,0,41.46,38.5,0.0,42.24,114,,1613681671846,1613682899951,-1.47,41.277,1.0,0.0,0.0,0.0,0.0,14027,0.06,40.72,29.0,,350.0,1613768400000,1,R,1613782800000,100.0, ,,,-3.47,-1.56,-3.69,False,False,True
SPY Feb 19 2021 351 Call,CALL,SPY_021921C351,OPR,39.43,39.92,39.74,39.69,10,10,10X10,0,39.74,37.65,0.0,41.24,107,,1613678157117,1613682899951,-1.5,40.263,1.0,0.0,0.0,0.0,0.0,5110,0.02,39.72,29.0,,351.0,1613768400000,1,R,1613782800000,100.0, ,,,-3.65,-1.56,-3.78,False,False,True
SPY Feb 19 2021 352 Call,CALL,SPY_021921C352,OPR,38.4,38.93,38.71,38.69,20,20,20X20,0,38.71,37.85,0.0,40.24,5,,1613681951649,1613682899998,-1.53,39.242,1.0,0.0,0.0,0.0,0.0,1582,-0.01,38.72,29.0,,352.0,1613768400000,1,R,1613782800000,100.0, ,,,-3.81,-1.56,-3.88,False,False,True
SPY Feb 19 2021 353 Call,CALL,SPY_021921C353,OPR,37.48,37.97,36.8,37.69,200,200,200X200,0,36.8,35.86,0.0,39.24,7,,1613665031092,1613682899882,-2.44,38.248,1.0,0.0,0.0,0.0,0.0,5414,-0.92,37.72,29.0,,353.0,1613768400000,1,R,1613782800000,100.0, ,,,-6.23,-1.56,-3.97,False,False,True
SPY Feb 19 2021 354 Call,CALL,SPY_021921C354,OPR,36.46,36.85,36.5,36.69,10,200,10X200,0,36.56,35.66,0.0,38.24,3,,1613678027367,1613682899951,-1.75,37.217,1.0,0.0,0.0,0.0,0.0,3485,-0.22,36.72,29.0,,354.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.56,-1.56,-4.08,False,False,True
SPY Feb 19 2021 355 Call,CALL,SPY_021921C355,OPR,35.48,35.9,35.7,35.69,10,10,10X10,0,36.44,33.9,0.0,37.24,17,,1613681960655,1613682899946,-1.54,36.22,1.0,0.0,0.0,0.0,0.0,7382,-0.02,35.72,29.0,,355.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.15,-1.56,-4.19,False,False,True
SPY Feb 19 2021 356 Call,CALL,SPY_021921C356,OPR,34.5,34.98,35.4,34.69,10,10,10X10,0,35.4,32.96,0.0,36.24,10,,1613679358318,1613682899946,-0.85,35.21,1.0,0.0,0.0,0.0,0.0,1664,0.68,34.72,29.0,,356.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.33,-1.56,-4.3,False,False,True
SPY Feb 19 2021 357 Call,CALL,SPY_021921C357,OPR,33.41,33.93,33.63,33.69,20,20,20X20,0,33.63,31.87,0.0,35.24,16,,1613681995428,1613682899999,-1.62,34.207,1.0,0.0,0.0,0.0,0.0,2354,-0.09,33.72,29.0,,357.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.58,-1.56,-4.42,False,False,True
SPY Feb 19 2021 358 Call,CALL,SPY_021921C358,OPR,32.51,32.98,30.92,32.69,200,10,200X10,0,31.82,30.1,0.0,34.25,10,,1613666354497,1613682899997,-3.33,33.183,1.0,0.0,0.0,0.0,0.0,20865,-1.8,32.72,29.0,,358.0,1613768400000,1,R,1613782800000,100.0, ,,,-9.71,-1.56,-4.55,False,False,True
SPY Feb 19 2021 359 Call,CALL,SPY_021921C359,OPR,31.45,32.0,32.43,31.69,20,20,20X20,0,32.43,29.8,0.0,33.25,25,,1613680563811,1613682899998,-0.82,32.177,1.0,0.0,0.0,0.0,0.0,2579,0.71,31.72,29.0,,359.0,1613768400000,1,R,1613782800000,100.0, ,,,-2.45,-1.56,-4.69,False,False,True
SPY Feb 19 2021 360 Call,CALL,SPY_021921C360,OPR,30.48,30.99,30.99,30.69,10,10,10X10,0,31.39,28.1,0.0,32.25,216,,1613682089382,1613682899951,-1.26,31.189,1.0,0.0,0.0,0.0,0.0,8250,0.27,30.72,29.0,,360.0,1613768400000,1,R,1613782800000,100.0, ,,,-3.89,-1.56,-4.84,False,False,True
SPY Feb 19 2021 361 Call,CALL,SPY_021921C361,OPR,29.52,30.0,29.93,29.69,200,10,200X10,0,30.32,27.97,0.0,31.25,19,,1613682635560,1613682899976,-1.32,30.19,1.0,0.0,0.0,0.0,0.0,1922,0.21,29.72,29.0,,361.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.21,-1.56,-5.0,False,False,True
SPY Feb 19 2021 362 Call,CALL,SPY_021921C362,OPR,28.46,28.92,28.77,28.69,10,10,10X10,0,29.41,26.87,0.0,30.25,14,,1613681820579,1613682899951,-1.48,29.192,1.0,0.0,0.0,0.0,0.0,2623,0.05,28.72,29.0,,362.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.88,-1.56,-5.16,False,False,True
SPY Feb 19 2021 363 Call,CALL,SPY_021921C363,OPR,27.43,27.86,28.04,27.69,20,200,20X200,0,28.04,25.03,0.0,29.25,377,,1613679901034,1613682899997,-1.21,28.181,1.0,0.0,0.0,0.0,0.0,2423,0.32,27.72,29.0,,363.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.13,-1.56,-5.35,False,False,True
SPY Feb 19 2021 364 Call,CALL,SPY_021921C364,OPR,26.53,26.94,24.08,26.69,10,20,10X20,0,25.81,24.08,0.0,28.25,316,,1613662302477,1613682899951,-4.17,27.195,1.0,0.0,0.0,0.0,0.0,2148,-2.64,26.72,29.0,,364.0,1613768400000,1,R,1613782800000,100.0, ,,,-14.76,-1.57,-5.54,False,False,True
SPY Feb 19 2021 365 Call,CALL,SPY_021921C365,OPR,25.47,25.98,25.84,25.69,200,200,200X200,0,26.3,23.15,0.0,27.25,159,,1613681971058,1613682899897,-1.41,26.195,1.0,0.0,0.0,0.0,0.0,7363,0.12,25.72,29.0,,365.0,1613768400000,1,R,1613782800000,100.0, ,,,-5.19,-1.57,-5.76,False,False,True
SPY Feb 19 2021 366 Call,CALL,SPY_021921C366,OPR,24.51,24.96,23.24,24.69,200,200,200X200,0,23.61,22.12,0.0,26.26,26,,1613670982589,1613682899897,-3.02,25.187,1.0,0.0,0.0,0.0,0.0,3314,-1.48,24.72,29.0,,366.0,1613768400000,1,R,1613782800000,100.0, ,,,-11.5,-1.57,-5.99,False,False,True
SPY Feb 19 2021 367 Call,CALL,SPY_021921C367,OPR,23.48,23.96,23.83,23.69,200,200,200X200,0,23.91,21.52,0.0,25.26,18,,1613681695618,1613682899897,-1.43,25.232,1.0,0.0,0.0,0.0,0.0,6703,0.11,23.72,29.0,,367.0,1613768400000,1,R,1613782800000,100.0, ,,,-5.68,-1.58,-6.25,False,False,True
SPY Feb 19 2021 368 Call,CALL,SPY_021921C368,OPR,22.53,22.9,23.36,22.69,10,20,10X20,0,23.36,20.3,0.0,24.27,68,,1613680386341,1613682899961,-0.91,25.314,1.0,0.0,0.0,0.0,0.0,3427,0.64,22.72,29.0,,368.0,1613768400000,1,R,1613782800000,100.0, ,,,-3.76,-1.59,-6.54,False,False,True
SPY Feb 19 2021 369 Call,CALL,SPY_021921C369,OPR,21.46,21.9,22.11,21.69,10,10,10X10,0,22.11,19.63,0.0,23.28,32,,1613679888701,1613682899976,-1.17,25.208,1.0,0.0,0.0,0.0,0.0,2486,0.39,21.72,29.0,,369.0,1613768400000,1,R,1613782800000,100.0, ,,,-5.02,-1.59,-6.84,False,False,True
SPY Feb 19 2021 370 Call,CALL,SPY_021921C370,OPR,20.55,20.9,20.92,20.69,200,10,200X10,0,21.45,18.1,0.0,22.29,442,,1613682025557,1613682899971,-1.37,25.25,1.0,0.0,0.0,0.0,0.0,14642,0.2,20.72,29.0,,370.0,1613768400000,1,R,1613782800000,100.0, ,,,-6.13,-1.6,-7.18,False,False,True
SPY Feb 19 2021 371 Call,CALL,SPY_021921C371,OPR,19.54,19.94,20.44,19.69,200,10,200X10,0,20.44,17.72,0.0,21.29,49,,1613679370972,1613682899976,-0.85,25.246,1.0,0.0,0.0,0.0,0.0,4577,0.72,19.72,29.0,,371.0,1613768400000,1,R,1613782800000,100.0, ,,,-4.01,-1.61,-7.54,False,False,True
SPY Feb 19 2021 372 Call,CALL,SPY_021921C372,OPR,18.5,18.95,18.63,18.69,200,200,200X200,0,19.12,16.1,0.0,20.3,44,,1613681995428,1613682899882,-1.67,25.255,1.0,0.0,0.0,0.0,0.0,13035,-0.09,18.72,29.0,,372.0,1613768400000,1,R,1613782800000,100.0, ,,,-8.24,-1.61,-7.94,False,False,True
SPY Feb 19 2021 373 Call,CALL,SPY_021921C373,OPR,17.54,18.03,17.83,17.69,200,200,200X200,0,18.35,15.3,0.0,19.31,263,,1613681695618,1613682899898,-1.48,25.266,1.0,0.0,0.0,0.0,0.0,6877,0.11,17.72,29.0,,373.0,1613768400000,1,R,1613782800000,100.0, ,,,-7.66,-1.62,-8.37,False,False,True
SPY Feb 19 2021 374 Call,CALL,SPY_021921C374,OPR,16.55,16.93,16.71,16.7,200,15,200X15,0,17.29,14.62,0.0,18.32,81,,1613681583431,1613682899971,-1.61,25.281,1.0,0.0,0.0,0.0,0.0,9673,-0.01,16.72,29.0,,374.0,1613768400000,1,R,1613782800000,100.0, ,,,-8.77,-1.62,-8.84,False,False,True
SPY Feb 19 2021 375 Call,CALL,SPY_021921C375,OPR,15.52,15.95,15.85,15.7,200,200,200X200,0,16.5,13.17,0.0,17.32,1001,,1613682420927,1613682899882,-1.47,25.286,1.0,0.0,0.0,0.0,0.0,39868,0.13,15.72,29.0,,375.0,1613768400000,1,R,1613782800000,100.0, ,,,-8.51,-1.62,-9.35,False,False,True
SPY Feb 19 2021 376 Call,CALL,SPY_021921C376,OPR,14.49,14.85,14.88,14.71,200,200,200X200,0,15.44,12.84,0.0,16.33,115,,1613682767716,1613682899897,-1.45,25.281,1.0,0.0,0.005,0.0,0.0,5566,0.16,14.72,29.0,,376.0,1613768400000,1,R,1613782800000,100.0, ,,,-8.89,-1.62,-9.9,False,False,True
SPY Feb 19 2021 377 Call,CALL,SPY_021921C377,OPR,13.47,13.95,14.14,13.73,20,20,20X20,0,14.43,11.18,0.0,15.34,775,,1613681316601,1613682899951,-1.2,25.063,0.982,0.007,-0.065,0.011,0.017,6109,0.42,13.728,29.0,,377.0,1613768400000,1,R,1613782800000,100.0, ,,,-7.82,-1.61,-10.51,False,False,True
SPY Feb 19 2021 378 Call,CALL,SPY_021921C378,OPR,12.52,12.92,12.84,12.74,25,25,25X25,0,13.37,10.15,0.0,14.35,278,,1613682864845,1613682899997,-1.51,24.473,0.977,0.008,-0.084,0.014,0.017,14069,0.12,12.741,29.0,,378.0,1613768400000,1,R,1613782800000,100.0, ,,,-10.5,-1.61,-11.19,False,False,True
SPY Feb 19 2021 379 Call,CALL,SPY_021921C379,OPR,11.57,11.94,11.98,11.75,200,200,200X200,0,12.5,9.2,0.0,13.35,324,,1613682635560,1613682899883,-1.37,23.634,0.971,0.01,-0.101,0.017,0.017,12671,0.26,11.754,29.0,,379.0,1613768400000,1,R,1613782800000,100.0, ,,,-10.29,-1.6,-11.98,False,False,True
SPY Feb 19 2021 380 Call,CALL,SPY_021921C380,OPR,10.49,10.93,10.99,10.77,200,200,200X200,0,11.5,8.31,0.0,12.36,1964,,1613682635111,1613682899897,-1.37,22.612,0.965,0.013,-0.117,0.02,0.017,134116,0.27,10.768,29.0,,380.0,1613768400000,1,R,1613782800000,100.0, ,,,-11.1,-1.59,-12.89,False,False,True
SPY Feb 19 2021 381 Call,CALL,SPY_021921C381,OPR,9.54,9.98,9.96,9.78,35,35,35X35,0,10.49,7.42,0.0,11.38,710,,1613682025557,1613682899981,-1.42,21.435,0.959,0.016,-0.13,0.023,0.017,11635,0.24,9.781,29.0,,381.0,1613768400000,1,R,1613782800000,100.0, ,,,-12.49,-1.6,-14.06,False,False,True
SPY Feb 19 2021 382 Call,CALL,SPY_021921C382,OPR,8.61,9.06,8.9,8.8,25,25,25X25,0,9.42,6.44,0.0,10.4,2440,,1613682533080,1613682899976,-1.5,20.343,0.949,0.019,-0.148,0.028,0.017,28480,0.18,8.801,29.0,,382.0,1613768400000,1,R,1613782800000,100.0, ,,,-14.44,-1.6,-15.39,False,False,True
SPY Feb 19 2021 383 Call,CALL,SPY_021921C383,OPR,7.69,7.93,7.83,7.84,200,200,200X200,0,8.36,5.59,0.0,9.44,1745,,1613681859724,1613682899894,-1.61,19.543,0.931,0.022,-0.191,0.034,0.009,13518,0.11,7.837,29.0,,383.0,1613768400000,1,R,1613782800000,100.0, ,,,-17.03,-1.6,-16.97,False,False,True
SPY Feb 19 2021 384 Call,CALL,SPY_021921C384,OPR,6.74,6.99,6.78,6.88,200,200,200X200,0,7.56,4.75,0.0,8.48,2450,,1613682022281,1613682899586,-1.7,18.688,0.913,0.03,-0.218,0.041,0.01,8711,0.06,6.884,29.0,,384.0,1613768400000,1,R,1613782800000,100.0, ,,,-20.02,-1.6,-18.83,False,False,True
SPY Feb 19 2021 385 Call,CALL,SPY_021921C385,OPR,5.91,5.96,6.0,5.93,81,25,81X25,0,6.65,3.95,0.0,7.53,26253,,1613682562247,1613682899941,-1.53,17.614,0.891,0.039,-0.244,0.049,0.011,90329,0.28,5.934,29.0,,385.0,1613768400000,1,R,1613782800000,100.0, ,,,-20.28,-1.6,-21.2,False,False,True
SPY Feb 19 2021 386 Call,CALL,SPY_021921C386,OPR,4.99,5.04,5.21,5.02,79,25,79X25,0,5.73,3.22,0.0,6.6,4402,,1613682664317,1613682899941,-1.39,16.913,0.856,0.05,-0.288,0.06,0.012,8479,0.49,5.024,29.0,,386.0,1613768400000,1,R,1613782800000,100.0, ,,,-21.02,-1.58,-23.89,False,False,True
SPY Feb 19 2021 387 Call,CALL,SPY_021921C387,OPR,4.1,4.15,4.28,4.11,35,25,35X25,0,4.81,2.51,0.0,5.68,12432,,1613682820864,1613682899941,-1.4,15.737,0.815,0.064,-0.317,0.07,0.012,11078,0.56,4.114,29.0,,387.0,1613768400000,1,R,1613782800000,100.0, ,,,-24.6,-1.57,-27.58,False,False,True
SPY Feb 19 2021 388 Call,CALL,SPY_021921C388,OPR,3.24,3.28,3.39,3.26,74,25,74X25,0,3.94,1.87,0.0,4.8,48995,,1613682815267,1613682899896,-1.41,14.866,0.756,0.08,-0.354,0.083,0.012,14314,0.67,3.263,29.0,,388.0,1613768400000,1,R,1613782800000,100.0, ,,,-29.32,-1.54,-32.02,False,False,True
SPY Feb 19 2021 389 Call,CALL,SPY_021921C389,OPR,2.45,2.49,2.56,2.47,45,25,45X25,0,3.05,1.35,0.0,3.95,111981,,1613682851064,1613682899896,-1.39,13.966,0.679,0.097,-0.382,0.095,0.011,26184,0.84,2.467,29.0,,389.0,1613768400000,1,R,1613782800000,100.0, ,,,-35.13,-1.48,-37.52,False,False,True
SPY Feb 19 2021 390 Call,CALL,SPY_021921C390,OPR,1.75,1.79,1.76,1.77,116,25,116X25,0,2.28,0.93,0.0,3.16,236698,,1613682896578,1613682899819,-1.4,13.231,0.58,0.112,-0.397,0.103,0.01,53183,1.04,1.766,29.0,,390.0,1613768400000,1,R,1613782800000,100.0, ,,,-44.23,-1.39,-44.06,False,False,True
SPY Feb 19 2021 391 Call,CALL,SPY_021921C391,OPR,1.17,1.19,1.18,1.18,10,90,10X90,0,1.6,0.62,0.0,2.45,146964,,1613682895109,1613682899941,-1.27,12.597,0.464,0.119,-0.386,0.105,0.008,17692,1.18,1.18,29.0,,391.0,1613768400000,1,R,1613782800000,100.0, ,,,-51.76,-1.27,-51.76,False,False,False
SPY Feb 19 2021 392 Call,CALL,SPY_021921C392,OPR,0.72,0.73,0.72,0.73,597,10,597X10,0,1.04,0.39,0.0,1.81,120511,,1613682898985,1613682899941,-1.09,12.06,0.342,0.115,-0.343,0.097,0.006,20674,0.72,0.725,29.0,,392.0,1613768400000,1,R,1613782800000,100.0, ,,,-60.22,-1.08,-59.94,False,False,False
SPY Feb 19 2021 393 Call,CALL,SPY_021921C393,OPR,0.4,0.42,0.41,0.41,424,194,424X194,0,0.64,0.23,0.0,1.27,55350,,1613682896537,1613682899941,-0.86,11.687,0.229,0.098,-0.275,0.08,0.004,18930,0.41,0.41,29.0,,393.0,1613768400000,1,R,1613782800000,100.0, ,,,-67.72,-0.86,-67.72,False,False,False
SPY Feb 19 2021 394 Call,CALL,SPY_021921C394,OPR,0.21,0.22,0.21,0.22,124,126,124X126,0,0.41,0.14,0.0,0.86,37447,,1613682899313,1613682899952,-0.65,11.475,0.139,0.073,-0.198,0.059,0.002,20564,0.21,0.215,29.0,,394.0,1613768400000,1,R,1613782800000,100.0, ,,,-75.58,-0.65,-75.0,False,False,False
SPY Feb 19 2021 395 Call,CALL,SPY_021921C395,OPR,0.11,0.12,0.11,0.12,203,951,203X951,0,0.26,0.09,0.0,0.56,85037,,1613682892070,1613682899967,-0.44,11.627,0.082,0.049,-0.138,0.04,0.001,103741,0.11,0.115,29.0,,395.0,1613768400000,1,R,1613782800000,100.0, ,,,-80.18,-0.44,-79.28,False,False,False
SPY Feb 19 2021 396 Call,CALL,SPY_021921C396,OPR,0.06,0.07,0.08,0.07,2193,2689,2193X2689,0,0.17,0.05,0.0,0.34,22890,,1613682825343,1613682899554,-0.26,12.03,0.049,0.032,-0.096,0.027,0.001,18139,0.08,0.065,29.0,,396.0,1613768400000,1,R,1613782800000,100.0, ,,,-76.81,-0.28,-81.16,False,False,False
SPY Feb 19 2021 397 Call,CALL,SPY_021921C397,OPR,0.04,0.05,0.04,0.05,457,4593,457X4593,0,0.11,0.04,0.0,0.21,10712,,1613682879667,1613682899269,-0.17,12.896,0.034,0.022,-0.075,0.02,0.001,33710,0.04,0.045,29.0,,397.0,1613768400000,1,R,1613782800000,100.0, ,,,-80.95,-0.16,-78.57,False,False,False
SPY Feb 19 2021 398 Call,CALL,SPY_021921C398,OPR,0.03,0.04,0.03,0.04,209,8232,209X8232,0,0.08,0.02,0.0,0.14,10297,,1613682895869,1613682899269,-0.1,13.95,0.025,0.016,-0.064,0.016,0.0,19524,0.03,0.035,29.0,,398.0,1613768400000,1,R,1613782800000,100.0, ,,,-77.78,-0.1,-74.07,False,False,False
SPY Feb 19 2021 399 Call,CALL,SPY_021921C399,OPR,0.02,0.03,0.02,0.03,1845,6375,1845X6375,0,0.07,0.02,0.0,0.09,6275,,1613682816475,1613682899269,-0.08,14.746,0.018,0.011,-0.051,0.012,0.0,14237,0.02,0.025,29.0,,399.0,1613768400000,1,R,1613782800000,100.0, ,,,-78.95,-0.07,-73.68,False,False,False
