description,putCall,symbol,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,nonStandard,inTheMoney,mini,Date
SPY Mar 8 2021 390 Call (Weekly),CALL,SPY_030821C390,OPR,0.32,0.33,0.33,0.33,30,155,30X155,0,0.48,0.05,0.0,0.32,48042,,1614978899209,1614978899798,0.0,13.956,0.123,0.038,-0.15,0.078,0.005,21639,0.33,0.325,29.0,,390.0,1615237200000,1,S,1615251600000,100.0, ,,,1.54,0.0,0.0,False,False,False,03-07-2021
SPY Mar 8 2021 391 Call (Weekly),CALL,SPY_030821C391,OPR,0.2,0.21,0.21,0.21,136,135,136X135,0,0.32,0.03,0.0,0.2,7298,,1614978891690,1614978899962,0.0,13.681,0.085,0.03,-0.113,0.06,0.003,3760,0.21,0.205,29.0,,391.0,1615237200000,1,S,1615251600000,100.0, ,,,2.44,0.0,0.0,False,False,False,03-07-2021
SPY Mar 8 2021 392 Call (Weekly),CALL,SPY_030821C392,OPR,0.12,0.13,0.13,0.13,202,221,202X221,0,0.2,0.03,0.0,0.13,19306,,1614978893270,1614978899918,0.0,13.461,0.057,0.022,-0.081,0.044,0.002,4767,0.13,0.125,29.0,,392.0,1615237200000,1,S,1615251600000,100.0, ,,,4.0,0.0,0.0,False,False,False,03-07-2021
SPY Mar 8 2021 393 Call (Weekly),CALL,SPY_030821C393,OPR,0.06,0.08,0.09,0.07,779,843,779X843,0,0.13,0.02,0.0,0.07,9156,,1614978649406,1614978899865,0.02,13.162,0.035,0.015,-0.054,0.03,0.001,15268,0.09,0.07,29.0,,393.0,1615237200000,1,S,1615251600000,100.0, ,,,28.57,0.0,0.0,False,False,False,03-07-2021
SPY Mar 8 2021 394 Call (Weekly),CALL,SPY_030821C394,OPR,0.03,0.04,0.04,0.04,988,413,988X413,0,0.07,0.01,0.0,0.04,4837,,1614978847530,1614978899863,0.0,12.78,0.02,0.01,-0.032,0.018,0.001,5275,0.04,0.035,29.0,,394.0,1615237200000,1,S,1615251600000,100.0, ,,,14.29,0.0,0.0,False,False,False,03-07-2021
SPY Mar 8 2021 395 Call (Weekly),CALL,SPY_030821C395,OPR,0.02,0.03,0.03,0.03,5,2116,5X2116,0,0.06,0.01,0.0,0.03,5162,,1614978829694,1614978899901,0.0,13.164,0.014,0.007,-0.025,0.014,0.001,7664,0.03,0.025,29.0,,395.0,1615237200000,1,S,1615251600000,100.0, ,,,20.0,0.0,0.0,False,False,False,03-07-2021
SPY Mar 8 2021 396 Call (Weekly),CALL,SPY_030821C396,OPR,0.01,0.02,0.01,0.02,105,2131,105X2131,0,0.04,0.01,0.0,0.01,2444,,1614978639665,1614978899807,0.0,13.242,0.009,0.005,-0.017,0.009,0.0,5917,0.01,0.015,29.0,,396.0,1615237200000,1,S,1615251600000,100.0, ,,,-33.33,0.0,0.0,False,False,False,03-07-2021
SPY Mar 8 2021 397 Call (Weekly),CALL,SPY_030821C397,OPR,0.0,0.01,0.01,0.01,0,518,0X518,0,0.03,0.01,0.0,0.01,1638,,1614978794665,1614978899741,0.0,13.246,0.005,0.003,-0.01,0.006,0.0,5898,0.01,0.008,29.0,,397.0,1615237200000,1,S,1615251600000,100.0, ,,,19.05,0.0,-40.48,False,False,False,03-07-2021
SPY Mar 8 2021 398 Call (Weekly),CALL,SPY_030821C398,OPR,0.0,0.01,0.01,0.01,0,1191,0X1191,0,0.03,0.01,0.0,0.0,875,,1614978390601,1614978899918,0.01,13.23,0.003,0.002,-0.006,0.003,0.0,1826,0.01,0.005,29.0,,398.0,1615237200000,1,S,1615251600000,100.0, ,,,122.22,0.0,11.11,False,False,False,03-07-2021
SPY Mar 8 2021 399 Call (Weekly),CALL,SPY_030821C399,OPR,0.0,0.01,0.01,0.01,0,1575,0X1575,0,0.02,0.01,0.0,0.0,783,,1614977632080,1614978899709,0.01,13.246,0.002,0.001,-0.004,0.002,0.0,2741,0.01,0.002,29.0,,399.0,1615237200000,1,S,1615251600000,100.0, ,,,316.67,0.0,108.33,False,False,False,03-07-2021
SPY Mar 8 2021 400 Call (Weekly),CALL,SPY_030821C400,OPR,0.0,0.01,0.01,0.01,0,1586,0X1586,0,0.02,0.01,0.0,0.0,896,,1614977297580,1614978899709,0.01,13.222,0.001,0.001,-0.002,0.001,0.0,34506,0.01,0.001,29.0,,400.0,1615237200000,1,S,1615251600000,100.0, ,,,733.33,0.0,316.67,False,False,False,03-07-2021
SPY Mar 8 2021 401 Call (Weekly),CALL,SPY_030821C401,OPR,0.0,0.01,0.01,0.01,0,1697,0X1697,0,0.03,0.01,0.0,0.0,278,,1614977091955,1614978899710,0.01,13.232,0.0,0.0,-0.001,0.001,0.0,3938,0.01,0.001,29.0,,401.0,1615237200000,1,S,1615251600000,100.0, ,,,1566.67,0.0,733.33,False,False,False,03-07-2021
SPY Mar 8 2021 402 Call (Weekly),CALL,SPY_030821C402,OPR,0.0,0.01,0.01,0.01,0,1711,0X1711,0,0.02,0.01,0.0,0.0,2621,,1614977545396,1614978899710,0.01,13.268,0.0,0.0,-0.001,0.0,0.0,1409,0.01,0.0,29.0,,402.0,1615237200000,1,S,1615251600000,100.0, ,,,3233.33,0.0,1566.67,False,False,False,03-07-2021
SPY Mar 8 2021 403 Call (Weekly),CALL,SPY_030821C403,OPR,0.0,0.01,0.01,0.01,0,1724,0X1724,0,0.02,0.01,0.0,0.0,164,,1614975940683,1614978899710,0.01,13.002,0.0,0.0,0.0,0.0,0.0,1523,0.01,0.0,29.0,,403.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 404 Call (Weekly),CALL,SPY_030821C404,OPR,0.0,0.01,0.01,0.01,0,1733,0X1733,0,0.02,0.01,0.0,0.0,51,,1614977632080,1614978899710,0.01,13.611,0.0,0.0,0.0,0.0,0.0,777,0.01,0.0,29.0,,404.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 405 Call (Weekly),CALL,SPY_030821C405,OPR,0.0,0.01,0.01,0.01,0,2227,0X2227,0,0.01,0.01,0.0,0.0,4,,1614977919056,1614978899717,0.01,14.225,0.0,0.0,0.0,0.0,0.0,3366,0.01,0.0,29.0,,405.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 406 Call (Weekly),CALL,SPY_030821C406,OPR,0.0,0.01,0.01,0.01,0,1844,0X1844,0,0.01,0.01,0.0,0.0,85,,1614963537027,1614978899710,0.01,14.829,0.0,0.0,0.0,0.0,0.0,394,0.01,0.0,29.0,,406.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 407 Call (Weekly),CALL,SPY_030821C407,OPR,0.0,0.01,0.01,0.01,0,1853,0X1853,0,0.01,0.01,0.0,0.0,2,,1614975345217,1614978899710,0.01,15.437,0.0,0.0,0.0,0.0,0.0,770,0.01,0.0,29.0,,407.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 408 Call (Weekly),CALL,SPY_030821C408,OPR,0.0,0.01,0.01,0.01,0,1965,0X1965,0,0.01,0.01,0.0,0.0,8,,1614975468267,1614978899710,0.01,16.035,0.0,0.0,0.0,0.0,0.0,658,0.01,0.0,29.0,,408.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 409 Call (Weekly),CALL,SPY_030821C409,OPR,0.0,0.01,0.01,0.01,0,1874,0X1874,0,0.01,0.01,0.0,0.0,10,,1614954605209,1614978899710,0.01,16.635,0.0,0.0,0.0,0.0,0.0,1689,0.01,0.0,29.0,,409.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 410 Call (Weekly),CALL,SPY_030821C410,OPR,0.0,0.01,0.01,0.01,0,2352,0X2352,0,0.01,0.01,0.0,0.0,61,,1614968884496,1614978899717,0.01,17.239,0.0,0.0,0.0,0.0,0.0,2765,0.01,0.0,29.0,,410.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 411 Call (Weekly),CALL,SPY_030821C411,OPR,0.0,0.01,0.02,0.01,0,1989,0X1989,0,0.0,0.0,0.0,0.0,0,,1614788767150,1614978899710,0.02,17.828,0.0,0.0,0.0,0.0,0.0,171,0.02,0.0,29.0,,411.0,1615237200000,1,S,1615251600000,100.0, ,,,19900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 412 Call (Weekly),CALL,SPY_030821C412,OPR,0.0,0.01,0.01,0.01,0,1992,0X1992,0,0.0,0.0,0.0,0.0,0,,1614791920965,1614978899709,0.01,18.42,0.0,0.0,0.0,0.0,0.0,505,0.01,0.0,29.0,,412.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 413 Call (Weekly),CALL,SPY_030821C413,OPR,0.0,0.01,0.01,0.01,0,2092,0X2092,0,0.0,0.0,0.0,0.0,0,,1614718380835,1614978899709,0.01,19.011,0.0,0.0,0.0,0.0,0.0,428,0.01,0.0,29.0,,413.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 414 Call (Weekly),CALL,SPY_030821C414,OPR,0.0,0.01,0.01,0.01,0,2092,0X2092,0,0.01,0.01,0.0,0.0,1,,1614965967199,1614978899710,0.01,19.601,0.0,0.0,0.0,0.0,0.0,457,0.01,0.0,29.0,,414.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 415 Call (Weekly),CALL,SPY_030821C415,OPR,0.0,0.01,0.01,0.01,0,2254,0X2254,0,0.0,0.0,0.0,0.0,0,,1614877380980,1614978899818,0.01,20.185,0.0,0.0,0.0,0.0,0.0,316,0.01,0.0,29.0,,415.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 416 Call (Weekly),CALL,SPY_030821C416,OPR,0.0,0.01,0.01,0.01,0,2155,0X2155,0,0.0,0.0,0.0,0.0,0,,1614708514982,1614978899818,0.01,20.765,0.0,0.0,0.0,0.0,0.0,264,0.01,0.0,29.0,,416.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 417 Call (Weekly),CALL,SPY_030821C417,OPR,0.0,0.01,0.01,0.01,0,2322,0X2322,0,0.0,0.0,0.0,0.0,0,,1614700716977,1614978899818,0.01,21.349,0.0,0.0,0.0,0.0,0.0,233,0.01,0.0,29.0,,417.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 418 Call (Weekly),CALL,SPY_030821C418,OPR,0.0,0.01,0.01,0.01,0,2294,0X2294,0,0.01,0.01,0.0,0.0,7,,1614968894367,1614978899818,0.01,21.929,0.0,0.0,0.0,0.0,0.0,101,0.01,0.0,29.0,,418.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 419 Call (Weekly),CALL,SPY_030821C419,OPR,0.0,0.01,0.01,0.01,0,2237,0X2237,0,0.0,0.0,0.0,0.0,0,,1614782156047,1614978899818,0.01,22.502,0.0,0.0,0.0,0.0,0.0,24,0.01,0.0,29.0,,419.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 420 Call (Weekly),CALL,SPY_030821C420,OPR,0.0,0.01,0.01,0.01,0,2263,0X2263,0,0.01,0.01,0.0,0.0,1,,1614958109425,1614978899818,0.01,23.075,0.0,0.0,0.0,0.0,0.0,205,0.01,0.0,29.0,,420.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 421 Call (Weekly),CALL,SPY_030821C421,OPR,0.0,0.01,0.01,0.01,0,2279,0X2279,0,0.0,0.0,0.0,0.0,0,,1614617715169,1614978899818,0.01,23.642,0.0,0.0,0.0,0.0,0.0,108,0.01,0.0,29.0,,421.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 422 Call (Weekly),CALL,SPY_030821C422,OPR,0.0,0.01,0.01,0.01,0,2308,0X2308,0,0.0,0.0,0.0,0.0,0,,1614630497322,1614978899818,0.01,24.215,0.0,0.0,0.0,0.0,0.0,403,0.01,0.0,29.0,,422.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 423 Call (Weekly),CALL,SPY_030821C423,OPR,0.0,0.01,0.01,0.01,0,2334,0X2334,0,0.0,0.0,0.0,0.0,0,,1614695406812,1614978899818,0.01,24.773,0.0,0.0,0.0,0.0,0.0,229,0.01,0.0,29.0,,423.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 424 Call (Weekly),CALL,SPY_030821C424,OPR,0.0,0.01,0.02,0.01,0,2212,0X2212,0,0.0,0.0,0.0,0.0,0,,1614268426740,1614978899818,0.02,25.349,0.0,0.0,0.0,0.0,0.0,22,0.02,0.0,29.0,,424.0,1615237200000,1,S,1615251600000,100.0, ,,,19900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 425 Call (Weekly),CALL,SPY_030821C425,OPR,0.0,0.01,0.01,0.01,0,2220,0X2220,0,0.0,0.0,0.0,0.0,0,,1614362587319,1614978899818,0.01,25.906,0.0,0.0,0.0,0.0,0.0,131,0.01,0.0,29.0,,425.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 426 Call (Weekly),CALL,SPY_030821C426,OPR,0.0,0.01,0.03,0.01,0,2240,0X2240,0,0.0,0.0,0.0,0.0,0,,1613749631759,1614978899818,0.03,26.466,0.0,0.0,0.0,0.0,0.0,2,0.03,0.0,29.0,,426.0,1615237200000,1,S,1615251600000,100.0, ,,,29900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 427 Call (Weekly),CALL,SPY_030821C427,OPR,0.0,0.01,0.03,0.01,0,2251,0X2251,0,0.0,0.0,0.0,0.0,0,,1613661014893,1614978899818,0.03,27.029,0.0,0.0,0.0,0.0,0.0,1,0.03,0.0,29.0,,427.0,1615237200000,1,S,1615251600000,100.0, ,,,29900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 428 Call (Weekly),CALL,SPY_030821C428,OPR,0.0,0.01,0.02,0.01,0,2260,0X2260,0,0.0,0.0,0.0,0.0,0,,1614371091293,1614978899818,0.02,27.577,0.0,0.0,0.0,0.0,0.0,204,0.02,0.0,29.0,,428.0,1615237200000,1,S,1615251600000,100.0, ,,,19900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 429 Call (Weekly),CALL,SPY_030821C429,OPR,0.0,0.01,0.01,0.01,0,2325,0X2325,0,0.0,0.0,0.0,0.0,0,,1614189619854,1614978899818,0.01,28.134,0.0,0.0,0.0,0.0,0.0,241,0.01,0.0,29.0,,429.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 430 Call (Weekly),CALL,SPY_030821C430,OPR,0.0,0.01,0.01,0.01,0,2171,0X2171,0,0.0,0.0,0.0,0.0,0,,1614369471035,1614978899818,0.01,28.706,0.0,0.0,0.0,0.0,0.0,811,0.01,0.0,29.0,,430.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 435 Call (Weekly),CALL,SPY_030821C435,OPR,0.0,0.01,0.01,0.01,0,2270,0X2270,0,0.0,0.0,0.0,0.0,0,,1614363439585,1614978899818,0.01,31.416,0.0,0.0,0.0,0.0,0.0,146,0.01,0.0,29.0,,435.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 440 Call (Weekly),CALL,SPY_030821C440,OPR,0.0,0.01,0.01,0.01,0,2205,0X2205,0,0.0,0.0,0.0,0.0,0,,1614365097884,1614978899818,0.01,34.123,0.0,0.0,0.0,0.0,0.0,53,0.01,0.0,29.0,,440.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 445 Call (Weekly),CALL,SPY_030821C445,OPR,0.0,0.01,0.01,0.01,0,2216,0X2216,0,0.0,0.0,0.0,0.0,0,,1613158912636,1614978899818,0.01,36.774,0.0,0.0,0.0,0.0,0.0,19,0.01,0.0,29.0,,445.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 450 Call (Weekly),CALL,SPY_030821C450,OPR,0.0,0.01,0.01,0.01,0,2227,0X2227,0,0.0,0.0,0.0,0.0,0,,1614266391886,1614978899818,0.01,39.377,0.0,0.0,0.0,0.0,0.0,3,0.01,0.0,29.0,,450.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 455 Call (Weekly),CALL,SPY_030821C455,OPR,0.0,0.01,0.01,0.01,0,2248,0X2248,0,0.0,0.0,0.0,0.0,0,,1612984461428,1614978899818,0.01,41.932,0.0,0.0,0.0,0.0,0.0,45,0.01,0.0,29.0,,455.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 460 Call (Weekly),CALL,SPY_030821C460,OPR,0.0,0.01,0.01,0.01,0,2249,0X2249,0,0.0,0.0,0.0,0.0,0,,1612979605635,1614978899818,0.01,44.476,0.0,0.0,0.0,0.0,0.0,220,0.01,0.0,29.0,,460.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 465 Call (Weekly),CALL,SPY_030821C465,OPR,0.0,0.01,0.0,0.01,0,2336,0X2336,0,0.0,0.0,0.0,0.0,0,,0,1614978899818,0.0,46.952,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,,465.0,1615237200000,1,S,1615251600000,100.0, ,,,0.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 8 2021 470 Call (Weekly),CALL,SPY_030821C470,OPR,0.0,0.01,0.01,0.01,0,2343,0X2343,0,0.0,0.0,0.0,0.0,0,,1614871257126,1614978899818,0.01,49.43,0.0,0.0,0.0,0.0,0.0,2,0.01,0.0,29.0,,470.0,1615237200000,1,S,1615251600000,100.0, ,,,9900.0,0.0,4900.0,False,False,False,03-07-2021
SPY Mar 10 2021 215 Call (Weekly),CALL,SPY_031021C215,OPR,168.26,169.19,0.0,168.73,2,2,2X2,0,0.0,0.0,0.0,168.7,0,,0,1614978899652,0.0,109.873,1.0,0.0,-0.006,0.0,0.033,0,0.1,168.665,29.0,,215.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 220 Call (Weekly),CALL,SPY_031021C220,OPR,163.26,164.19,0.0,163.73,2,2,2X2,0,0.0,0.0,0.0,163.7,0,,0,1614978899652,0.0,105.635,1.0,0.0,-0.006,0.0,0.034,0,0.1,163.665,29.0,,220.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 225 Call (Weekly),CALL,SPY_031021C225,OPR,158.26,159.2,0.0,158.73,2,2,2X2,0,0.0,0.0,0.0,158.7,0,,0,1614978899652,0.0,101.536,1.0,0.0,-0.006,0.0,0.035,0,0.1,158.665,29.0,,225.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 230 Call (Weekly),CALL,SPY_031021C230,OPR,153.26,154.2,0.0,153.73,2,2,2X2,0,0.0,0.0,0.0,153.7,0,,0,1614978899653,0.0,97.488,1.0,0.0,-0.006,0.0,0.036,0,0.1,153.665,29.0,,230.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 235 Call (Weekly),CALL,SPY_031021C235,OPR,148.26,149.2,0.0,148.73,2,2,2X2,0,0.0,0.0,0.0,148.7,0,,0,1614978899653,0.0,93.559,1.0,0.0,-0.006,0.0,0.037,0,0.1,148.665,29.0,,235.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 240 Call (Weekly),CALL,SPY_031021C240,OPR,143.26,144.2,0.0,143.73,2,2,2X2,0,0.0,0.0,0.0,143.7,0,,0,1614978899653,0.0,89.673,1.0,0.0,-0.006,0.0,0.037,0,0.1,143.665,29.0,,240.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 245 Call (Weekly),CALL,SPY_031021C245,OPR,138.26,139.2,0.0,138.73,2,2,2X2,0,0.0,0.0,0.0,138.7,0,,0,1614978899653,0.0,85.884,1.0,0.0,-0.006,0.0,0.038,0,0.1,138.665,29.0,,245.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.03,False,True,False,03-07-2021
SPY Mar 10 2021 250 Call (Weekly),CALL,SPY_031021C250,OPR,133.27,134.19,0.0,133.73,200,200,200X200,0,0.0,0.0,0.0,133.7,0,,0,1614978899855,0.0,82.153,1.0,0.0,-0.006,0.0,0.039,0,0.1,133.665,29.0,,250.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.03,False,True,False,03-07-2021
SPY Mar 10 2021 255 Call (Weekly),CALL,SPY_031021C255,OPR,128.27,129.19,0.0,128.73,200,200,200X200,0,0.0,0.0,0.0,128.7,0,,0,1614978899849,0.0,78.519,1.0,0.0,-0.006,0.0,0.04,0,0.1,128.665,29.0,,255.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.03,False,True,False,03-07-2021
SPY Mar 10 2021 260 Call (Weekly),CALL,SPY_031021C260,OPR,123.27,124.19,0.0,123.73,200,200,200X200,0,0.0,0.0,0.0,123.69,0,,0,1614978899955,0.0,74.92,1.0,0.0,-0.006,0.0,0.04,0,0.1,123.666,29.0,,260.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.04,0.03,False,True,False,03-07-2021
SPY Mar 10 2021 265 Call (Weekly),CALL,SPY_031021C265,OPR,118.32,118.99,118.91,118.66,200,200,200X200,0,118.91,118.91,0.0,118.69,10,,1614977959120,1614978899859,0.22,71.413,1.0,0.0,-0.006,0.0,0.041,0,0.28,118.666,29.0,,265.0,1615410000000,3,S,1615424400000,100.0, ,,,0.18,-0.04,-0.03,False,True,False,03-07-2021
SPY Mar 10 2021 270 Call (Weekly),CALL,SPY_031021C270,OPR,113.27,114.19,113.89,113.73,200,200,200X200,0,113.89,113.89,0.0,113.69,20,,1614977959120,1614978899858,0.19,67.958,1.0,0.0,-0.006,0.0,0.042,0,0.26,113.666,29.0,,270.0,1615410000000,3,S,1615424400000,100.0, ,,,0.17,0.04,0.03,False,True,False,03-07-2021
SPY Mar 10 2021 275 Call (Weekly),CALL,SPY_031021C275,OPR,108.32,108.99,108.9,108.66,200,200,200X200,0,108.9,108.9,0.0,108.69,10,,1614977959120,1614978899852,0.2,64.529,1.0,0.0,-0.006,0.0,0.043,0,0.27,108.666,29.0,,275.0,1615410000000,3,S,1615424400000,100.0, ,,,0.19,-0.04,-0.04,False,True,False,03-07-2021
SPY Mar 10 2021 280 Call (Weekly),CALL,SPY_031021C280,OPR,103.27,104.2,0.0,103.74,200,200,200X200,0,0.0,0.0,0.0,103.69,0,,0,1614978899851,0.0,61.184,1.0,0.0,-0.006,0.0,0.044,0,0.11,103.666,29.0,,280.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.04,0.04,False,True,False,03-07-2021
SPY Mar 10 2021 285 Call (Weekly),CALL,SPY_031021C285,OPR,98.64,98.79,99.4,98.72,25,10,25X10,0,0.0,0.0,0.0,98.69,0,,1612449000408,1614978899927,0.7,57.897,1.0,0.0,-0.006,0.0,0.044,11,0.77,98.666,29.0,,285.0,1615410000000,3,S,1615424400000,100.0, ,,,0.71,0.02,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 290 Call (Weekly),CALL,SPY_031021C290,OPR,93.64,93.79,93.62,93.72,25,200,25X200,0,0.0,0.0,0.0,93.69,0,,1612449000336,1614978899998,-0.08,56.679,1.0,0.0,-0.007,0.0,0.045,1,-0.01,93.666,29.0,,290.0,1615410000000,3,S,1615424400000,100.0, ,,,-0.08,0.02,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 295 Call (Weekly),CALL,SPY_031021C295,OPR,88.64,88.79,0.0,88.72,25,10,25X10,0,0.0,0.0,0.0,88.69,0,,0,1614978899927,0.0,57.403,1.0,0.0,-0.007,0.0,0.046,0,0.08,88.667,29.0,,295.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.02,0.02,False,True,False,03-07-2021
SPY Mar 10 2021 300 Call (Weekly),CALL,SPY_031021C300,OPR,83.64,83.8,76.02,83.72,25,10,25X10,0,0.0,0.0,0.0,83.69,0,,1614881589658,1614978899932,-7.68,57.139,1.0,0.0,-0.009,0.0,0.047,101,-7.61,83.668,29.0,,300.0,1615410000000,3,S,1615424400000,100.0, ,,,-9.17,0.03,0.03,False,True,False,03-07-2021
SPY Mar 10 2021 305 Call (Weekly),CALL,SPY_031021C305,OPR,78.65,78.76,85.07,78.71,25,112,25X112,0,0.0,0.0,0.0,78.69,0,,1613660271700,1614978899927,6.38,57.171,1.0,0.0,-0.011,0.001,0.047,4,6.44,78.67,29.0,,305.0,1615410000000,3,S,1615424400000,100.0, ,,,8.1,0.01,0.01,False,True,False,03-07-2021
SPY Mar 10 2021 310 Call (Weekly),CALL,SPY_031021C310,OPR,73.65,73.8,79.51,73.72,25,10,25X10,0,0.0,0.0,0.0,73.7,0,,1613663763148,1614978899927,5.81,57.18,0.999,0.0,-0.016,0.002,0.048,4,5.88,73.676,29.0,,310.0,1615410000000,3,S,1615424400000,100.0, ,,,7.89,0.03,0.04,False,True,False,03-07-2021
SPY Mar 10 2021 315 Call (Weekly),CALL,SPY_031021C315,OPR,68.66,68.81,0.0,68.74,10,200,10X200,0,0.0,0.0,0.0,68.7,0,,0,1614978899992,0.0,56.367,0.998,0.0,-0.023,0.003,0.049,0,0.11,68.685,29.0,,315.0,1615410000000,3,S,1615424400000,100.0, ,,,0.0,0.03,0.05,False,True,False,03-07-2021
